order_id,customer_id,order_date,status
1151,287,2022-10-26 23:45:06.902300,Completed
1152,303,2023-08-15 21:39:18.786262,Completed
1153,311,2023-03-17 22:46:32.130710,Completed
1154,208,2023-12-15 04:47:36.952317,Cancelled
1155,106,2022-07-23 11:00:42.014004,Returned
1156,446,2023-05-03 20:43:36.872290,Returned
1157,158,2022-11-28 07:39:59.599866,Cancelled
1158,121,2023-08-04 05:37:33.151050,Completed
1159,55,2022-02-19 08:17:26.748916,Completed
1160,400,2022-02-08 21:25:52.117372,Completed
1161,12,2022-04-06 01:04:20.486828,Cancelled
1162,145,2022-07-06 16:28:10.163387,Completed
1163,400,2023-09-30 08:36:10.323441,Completed
1164,396,2023-09-20 09:24:40.093364,Completed
1165,136,2022-09-23 16:30:05.401800,Completed
1166,468,2023-12-16 15:47:50.156718,Completed
1167,3,2022-04-09 04:54:49.096365,Completed
1168,144,2022-05-28 13:12:15.845281,Completed
1169,30,2023-01-28 07:59:11.983994,Completed
1170,237,2023-01-10 08:16:29.129709,Completed
1171,279,2023-11-30 20:35:27.109036,Completed
1172,348,2023-03-23 12:57:22.747582,Returned
1173,115,2022-06-17 11:35:16.305435,Completed
1174,104,2023-12-18 20:18:09.963321,Completed
1175,118,2022-10-29 10:05:28.909636,Completed
1176,5,2023-05-27 04:47:08.142714,Completed
1177,468,2022-03-30 17:23:23.267755,Completed
1178,360,2023-02-23 14:03:09.663221,Completed
1179,248,2022-04-21 08:36:39.133044,Completed
1180,364,2022-01-26 00:53:46.675558,Completed
1181,321,2022-01-19 11:22:47.255751,Completed
1182,121,2022-02-25 15:58:23.967989,Completed
1183,286,2023-04-16 20:21:02.820940,Completed
1184,149,2023-08-02 01:07:13.344448,Completed
1185,84,2022-10-20 21:54:11.883961,Completed
1186,454,2022-08-05 19:52:43.054351,Cancelled
1187,406,2023-01-18 08:47:41.753917,Completed
1188,466,2023-10-27 19:50:19.006335,Completed
1189,456,2023-05-20 03:36:04.321440,Completed
1190,231,2023-02-12 03:51:26.228742,Completed
1191,288,2022-03-14 10:30:55.818606,Completed
1192,161,2022-08-21 09:15:03.901300,Completed
1193,272,2023-11-23 19:24:23.287762,Completed
1194,460,2022-09-28 19:00:51.617205,Completed
1195,38,2023-09-07 06:22:41.253751,Completed
1196,500,2023-09-29 20:56:05.921973,Completed
1197,226,2023-09-01 22:01:52.837612,Completed
1198,142,2022-12-25 07:14:03.881293,Completed
1199,292,2022-03-30 11:33:21.067022,Returned
1200,481,2023-12-08 09:26:35.331777,Completed
1201,151,2023-02-17 18:02:16.845615,Completed
1202,114,2022-03-27 01:52:50.256752,Completed
1203,237,2023-07-14 02:04:21.687229,Completed
1204,66,2023-11-19 10:23:43.674558,Completed
1205,361,2023-04-08 19:49:50.196732,Completed
1206,341,2023-11-24 18:44:32.090696,Completed
1207,258,2022-09-03 18:07:04.941647,Completed
1208,475,2023-09-02 03:51:55.038346,Cancelled
1209,249,2023-12-22 11:48:42.974324,Completed
1210,457,2022-05-02 01:18:15.965321,Completed
1211,449,2022-08-19 16:24:48.496165,Cancelled
1212,331,2023-04-30 16:53:08.262754,Completed
1213,323,2023-05-13 08:15:02.700900,Completed
1214,180,2022-05-04 05:48:35.771923,Completed
1215,190,2022-11-19 13:38:40.373457,Cancelled
1216,407,2023-09-12 08:53:27.469156,Completed
1217,154,2023-11-24 18:44:32.090696,Completed
1218,196,2023-10-05 22:47:00.940313,Completed
1219,466,2022-02-10 02:36:03.121040,Completed
1220,311,2023-09-02 21:22:01.640546,Completed
1221,262,2022-08-12 09:23:42.474158,Completed
1222,419,2022-01-28 11:14:08.682894,Completed
1223,406,2022-08-29 21:26:20.926975,Completed
1224,427,2023-04-20 06:01:33.631210,Completed
1225,143,2023-07-02 21:42:40.453484,Cancelled
1226,342,2022-11-02 19:06:08.522840,Returned
1227,316,2022-05-05 22:38:51.177059,Completed
1228,101,2022-10-27 05:35:09.103034,Completed
1229,244,2022-06-22 02:25:58.119373,Completed
1230,490,2023-06-16 03:10:08.602867,Completed
1231,12,2022-03-24 03:52:23.847949,Completed
1232,239,2023-09-21 02:54:46.695565,Completed
1233,49,2022-01-17 06:52:27.449149,Returned
1234,42,2023-01-23 22:58:32.370790,Completed
1235,166,2023-01-16 04:17:21.947315,Completed
1236,82,2022-04-03 20:34:00.680226,Completed
1237,429,2022-01-05 09:00:39.613204,Completed
1238,291,2023-10-26 14:40:08.002667,Completed
1239,158,2023-05-31 13:47:47.755918,Completed
1240,216,2022-05-20 01:00:58.819606,Completed
1241,490,2023-12-27 20:09:31.390463,Cancelled
1242,158,2022-11-12 18:17:38.752917,Completed
1243,462,2023-07-03 21:02:49.256418,Returned
1244,134,2023-12-07 10:06:26.528842,Completed
1245,67,2023-04-18 07:21:16.025341,Completed
1246,336,2022-06-08 00:03:50.476825,Completed
1247,7,2023-02-04 20:50:20.206735,Completed
1248,436,2022-08-30 09:06:25.328442,Completed
1249,14,2023-10-29 12:40:34.411470,Completed
1250,73,2023-09-21 20:24:53.297765,Completed
1251,399,2022-11-22 05:49:04.581527,Completed
1252,405,2022-08-07 18:33:00.660220,Completed
1253,163,2023-02-14 08:21:46.035345,Completed
1254,66,2023-11-19 04:33:41.473824,Completed
1255,347,2023-01-21 06:48:08.162720,Completed
1256,130,2023-04-13 10:40:32.010670,Completed
1257,419,2023-03-09 22:15:19.506502,Cancelled
1258,466,2022-10-04 03:21:40.033344,Completed
1259,206,2023-06-23 21:51:19.026342,Completed
1260,276,2023-04-18 13:11:18.226075,Completed
1261,466,2022-09-10 01:48:02.160720,Completed
1262,256,2023-02-27 11:23:44.874958,Completed
1263,266,2022-03-11 18:20:31.610536,Cancelled
1264,25,2023-06-28 12:42:00.840280,Cancelled
1265,450,2023-12-21 18:18:36.372124,Completed
1266,281,2023-01-22 11:58:19.166388,Completed
1267,253,2023-10-29 06:50:32.210736,Completed
1268,310,2023-03-01 04:14:00.280093,Completed
1269,289,2023-12-15 10:37:39.153051,Completed
1270,164,2023-09-05 01:52:21.447149,Completed
1271,95,2022-09-24 21:40:16.405468,Completed
1272,270,2023-07-19 22:05:14.504834,Completed
1273,321,2022-08-17 06:04:26.488829,Completed
1274,110,2022-12-18 23:33:06.662220,Completed
1275,336,2022-05-19 13:20:54.418139,Returned
1276,310,2023-12-07 21:46:30.930310,Completed
1277,238,2022-09-01 01:56:40.733577,Cancelled
1278,381,2022-10-20 21:54:11.883961,Completed
1279,436,2023-09-01 22:01:52.837612,Completed
1280,387,2022-08-11 21:43:38.072690,Cancelled
1281,483,2023-04-01 12:48:44.174724,Completed
1282,425,2022-07-22 05:50:31.010336,Completed
1283,390,2023-12-03 12:45:51.317105,Completed
1284,25,2023-06-29 12:02:09.643214,Completed
1285,141,2023-02-12 21:21:32.830943,Completed
1286,117,2022-05-30 11:52:33.451150,Cancelled
1287,482,2022-04-09 10:44:51.297099,Returned
1288,392,2023-03-02 03:34:09.083027,Returned
1289,405,2023-12-28 19:29:40.193397,Completed
1290,482,2023-11-04 20:21:31.630543,Completed
1291,452,2022-01-23 08:43:22.467489,Completed
1292,25,2023-08-26 02:40:51.217072,Cancelled
1293,79,2022-06-08 17:33:57.079026,Completed
1294,68,2022-04-16 06:05:52.917639,Completed
1295,173,2022-10-03 21:31:37.832610,Completed
1296,444,2022-04-01 21:53:43.074358,Completed
1297,12,2022-09-17 02:59:05.981993,Completed
1298,288,2022-02-20 01:47:33.351117,Returned
1299,128,2022-07-09 08:38:34.371457,Returned
1300,96,2022-11-17 14:58:22.767589,Completed
1301,92,2022-10-05 08:31:51.037012,Completed
1302,141,2022-05-10 01:49:28.589529,Returned
1303,31,2023-06-22 22:31:10.223407,Completed
1304,334,2023-10-16 21:18:39.973324,Completed
1305,20,2022-01-22 15:13:15.865288,Completed
1306,146,2022-09-29 12:30:58.219406,Completed
1307,477,2022-01-03 22:00:26.408802,Completed
1308,316,2023-03-28 09:38:06.762254,Completed
1309,447,2022-07-15 10:29:29.389796,Completed
1310,390,2022-08-18 11:14:37.492497,Completed
1311,160,2023-11-09 22:52:17.845948,Returned
1312,349,2023-03-28 09:38:06.762254,Completed
1313,43,2023-01-27 08:39:03.181060,Completed
1314,254,2023-12-12 12:37:12.744248,Completed
1315,130,2023-04-22 04:41:51.237079,Completed
1316,60,2023-10-21 00:29:17.385795,Completed
1317,151,2022-09-13 17:18:35.171723,Cancelled
1318,467,2022-03-13 17:00:49.216405,Completed
1319,287,2022-08-13 20:23:55.678559,Completed
1320,499,2022-06-05 07:53:26.268756,Completed
1321,5,2023-08-04 05:37:33.151050,Completed
1322,467,2022-06-02 09:52:59.859953,Completed
1323,418,2023-08-28 07:11:11.023674,Returned
1324,266,2022-10-11 16:12:48.256085,Cancelled
1325,345,2022-08-17 17:44:30.890296,Completed
1326,130,2022-07-21 12:20:24.408136,Returned
1327,382,2023-03-07 06:04:55.298432,Completed
1328,267,2023-09-16 17:54:07.082360,Completed
1329,178,2022-08-26 00:05:45.715238,Completed
1330,253,2022-08-20 21:34:59.499833,Completed
1331,415,2022-11-03 18:26:17.325775,Completed
1332,56,2022-08-20 04:04:52.897632,Cancelled
1333,463,2022-08-18 05:24:35.291763,Completed
1334,457,2023-06-20 06:20:46.015338,Completed
1335,471,2022-10-20 16:04:09.683227,Completed
1336,83,2023-06-03 23:28:18.566188,Completed
1337,393,2023-01-08 21:16:15.925308,Completed
1338,99,2022-09-24 10:00:12.004001,Completed
1339,149,2023-12-25 21:29:13.784594,Completed
1340,329,2022-02-13 06:26:31.730576,Completed
1341,156,2023-07-04 02:52:51.457152,Completed
1342,190,2023-03-21 08:27:02.940980,Completed
1343,494,2022-11-02 13:16:06.322107,Completed
1344,371,2022-04-23 18:57:01.140380,Completed
1345,263,2023-03-08 05:25:04.101367,Completed
1346,80,2023-10-13 23:18:13.564521,Completed
1347,400,2023-11-30 03:05:20.506835,Completed
1348,252,2022-10-26 23:45:06.902300,Returned
1349,97,2023-10-08 03:17:20.746915,Completed
1350,260,2022-08-03 21:12:25.448482,Returned
1351,260,2023-08-10 13:18:30.370123,Completed
1352,103,2023-07-19 16:15:12.304101,Completed
1353,40,2023-08-13 22:59:01.180393,Completed
1354,273,2022-11-20 18:48:51.377125,Returned
1355,101,2023-02-07 01:20:40.013337,Completed
1356,359,2022-08-18 11:14:37.492497,Completed
1357,380,2023-11-26 11:34:47.495831,Returned
1358,308,2022-08-13 14:33:53.477825,Completed
1359,221,2023-04-17 02:11:05.021673,Completed
1360,308,2022-04-30 20:08:04.961653,Completed
1361,420,2023-01-11 19:16:42.334111,Completed
1362,124,2023-04-24 15:02:13.244414,Completed
1363,422,2022-09-23 22:20:07.602534,Completed
1364,231,2023-08-10 01:38:25.968656,Completed
1365,178,2023-09-29 03:25:59.319773,Completed
1366,63,2023-03-20 14:56:56.338779,Returned
1367,485,2022-07-05 05:27:56.958986,Cancelled
1368,116,2023-07-19 16:15:12.304101,Completed
1369,191,2022-01-12 21:51:47.835945,Completed
1370,62,2023-11-06 13:11:47.035678,Completed
1371,256,2022-08-08 23:43:11.663887,Completed
1372,483,2023-12-25 03:59:07.182394,Completed
1373,7,2022-05-17 20:30:39.013004,Completed
1374,155,2022-07-10 02:08:40.973657,Completed
1375,92,2023-09-08 11:32:52.257419,Completed
1376,470,2023-05-11 21:14:49.496498,Completed
1377,14,2023-03-22 01:57:09.543181,Cancelled
1378,455,2022-05-22 17:11:23.027675,Completed
1379,229,2022-11-17 14:58:22.767589,Completed
1380,86,2022-02-27 02:58:37.172390,Completed
1381,133,2023-05-27 04:47:08.142714,Completed
1382,183,2023-04-18 01:31:13.824608,Completed
1383,386,2022-03-29 06:23:10.063354,Completed
1384,62,2023-04-15 03:30:47.415805,Completed
1385,219,2022-01-27 11:53:59.879959,Completed
1386,405,2022-02-16 10:17:00.340113,Completed
1387,246,2022-08-08 12:03:07.262420,Completed
1388,230,2022-09-29 06:40:56.018672,Returned
1389,79,2022-07-29 07:01:34.831610,Completed
1390,149,2023-09-28 15:45:54.918306,Completed
1391,138,2022-09-21 06:09:43.394464,Cancelled
1392,471,2022-06-07 18:13:48.276092,Completed
1393,314,2022-01-10 05:41:23.627875,Completed
1394,376,2022-06-04 14:23:19.666555,Completed
1395,423,2022-09-09 19:57:59.959986,Completed
1396,389,2022-01-09 12:11:17.025675,Completed
1397,65,2023-06-07 03:18:47.175725,Completed
1398,13,2022-11-27 19:59:55.198399,Returned
1399,213,2023-04-28 00:42:44.054684,Cancelled
1400,474,2022-02-10 02:36:03.121040,Completed
1401,242,2023-08-14 16:29:07.782594,Completed
1402,493,2023-04-02 17:58:55.178392,Completed
1403,213,2023-11-21 14:54:03.481160,Completed
1404,181,2022-01-08 07:01:06.022007,Completed
1405,338,2022-01-03 10:20:22.007335,Completed
1406,485,2023-05-04 20:03:45.675225,Returned
1407,173,2023-06-05 22:08:36.172057,Cancelled
1408,160,2023-08-31 16:51:41.833944,Completed
1409,164,2023-06-29 06:12:07.442480,Completed
1410,465,2022-04-28 21:27:47.355785,Completed
1411,483,2022-11-10 07:57:16.745581,Completed
1412,497,2022-12-18 17:43:04.461487,Completed
1413,188,2023-07-10 10:33:48.676225,Completed
1414,395,2023-04-18 07:21:16.025341,Completed
1415,191,2023-04-23 04:02:00.040013,Completed
1416,405,2023-03-26 22:37:53.557852,Completed
1417,308,2022-12-24 02:03:52.877625,Completed
1418,256,2022-11-29 01:10:06.202067,Completed
1419,183,2023-11-08 06:02:02.440813,Completed
1420,117,2022-08-29 15:36:18.726242,Completed
1421,282,2022-07-20 07:10:13.404468,Cancelled
1422,196,2022-12-22 09:13:37.472490,Completed
1423,34,2023-06-08 08:28:58.179393,Completed
1424,52,2023-06-26 14:01:43.234411,Completed
1425,112,2023-06-27 07:31:49.836612,Completed
1426,252,2022-02-24 16:38:15.165055,Completed
1427,82,2022-07-08 15:08:27.769256,Completed
1428,232,2023-11-21 14:54:03.481160,Completed
1429,227,2022-09-28 07:20:47.215738,Completed
1430,233,2022-06-16 23:55:11.903967,Completed
1431,221,2022-05-09 14:09:24.188062,Completed
1432,436,2022-08-25 00:45:36.912304,Completed
1433,413,2022-08-16 06:44:17.685895,Completed
1434,422,2022-12-12 15:52:09.443147,Completed
1435,42,2023-06-08 08:28:58.179393,Completed
1436,21,2022-11-11 13:07:27.749249,Completed
1437,42,2023-05-01 16:13:17.065688,Returned
1438,397,2023-12-01 14:05:33.711237,Completed
1439,113,2023-01-06 22:35:58.319439,Cancelled
1440,105,2022-06-14 19:24:52.097365,Cancelled
1441,192,2023-12-05 23:06:13.324441,Completed
1442,17,2023-08-17 02:49:29.789929,Completed
1443,120,2022-01-10 11:31:25.828609,Completed
1444,393,2023-10-21 00:29:17.385795,Returned
1445,425,2022-09-26 14:30:31.810603,Completed
1446,129,2022-07-25 03:50:57.419139,Completed
1447,130,2023-02-28 16:33:55.878626,Completed
1448,60,2023-07-01 10:42:27.249083,Completed
1449,48,2022-04-19 09:56:21.527175,Completed
1450,29,2022-10-27 23:05:15.705235,Completed
1451,97,2023-08-29 12:21:22.027342,Completed
1452,10,2022-11-25 03:49:30.990330,Cancelled
1453,242,2023-11-14 13:42:59.659886,Completed
1454,314,2022-02-24 22:28:17.365788,Completed
1455,444,2022-01-12 10:11:43.434478,Completed
1456,232,2023-12-21 06:38:31.970656,Completed
1457,277,2022-12-22 09:13:37.472490,Completed
1458,284,2023-03-21 20:07:07.342447,Completed
1459,203,2022-02-15 05:06:49.336445,Completed
1460,247,2023-08-05 10:47:44.154718,Completed
1461,290,2023-07-07 00:53:17.865955,Completed
1462,264,2023-12-01 08:15:31.510503,Completed
1463,443,2023-09-09 05:02:58.859619,Completed
1464,214,2023-04-15 15:10:51.817272,Completed
1465,200,2023-12-12 18:27:14.944981,Completed
1466,433,2022-07-26 03:11:06.222074,Completed
1467,79,2023-05-09 22:34:31.890630,Completed
1468,401,2022-11-01 08:05:55.318439,Completed
1469,444,2022-12-10 11:21:49.636545,Returned
1470,343,2022-08-26 17:35:52.317439,Cancelled
1471,344,2023-01-27 20:19:07.582527,Completed
1472,173,2022-09-04 23:17:15.945315,Completed
1473,467,2023-06-28 06:51:58.639546,Completed
1474,69,2023-04-03 05:38:59.579859,Completed
1475,416,2022-03-07 09:19:51.997332,Completed
1476,428,2023-02-01 05:19:47.195731,Completed
1477,449,2022-03-17 02:41:20.026675,Completed
1478,87,2023-05-12 14:44:56.098699,Completed
1479,101,2023-01-18 14:37:43.954651,Completed
1480,8,2022-09-24 04:10:09.803267,Completed
1481,333,2023-12-04 23:46:04.521507,Completed
1482,200,2023-02-17 00:32:10.243414,Completed
1483,87,2023-09-08 17:22:54.458152,Completed
1484,43,2022-12-18 06:03:00.060020,Completed
1485,385,2023-06-11 18:09:28.989663,Completed
1486,109,2022-02-23 05:38:01.960653,Completed
1487,435,2022-01-13 15:21:54.438146,Completed
1488,408,2023-03-04 02:14:26.688896,Completed
1489,483,2022-12-25 07:14:03.881293,Completed
1490,152,2023-02-09 23:21:06.422140,Cancelled
1491,17,2022-11-03 06:46:12.924308,Completed
1492,133,2023-11-13 20:12:53.057685,Completed
1493,148,2023-11-08 23:32:09.043014,Completed
1494,277,2022-06-24 18:36:22.327442,Completed
1495,232,2022-04-09 10:44:51.297099,Completed
1496,314,2023-10-08 09:07:22.947649,Completed
1497,415,2023-08-24 04:00:33.611203,Completed
1498,366,2023-11-02 15:51:11.823941,Completed
1499,228,2023-07-12 15:04:08.482827,Completed
1500,139,2022-01-18 06:12:36.252084,Cancelled
1501,436,2023-03-27 10:17:57.959319,Completed
1502,399,2023-06-27 13:21:52.037345,Completed
1503,211,2023-05-15 01:05:18.106035,Completed
1504,391,2022-10-26 17:55:04.701567,Completed
1505,499,2023-01-16 21:47:28.549516,Completed
1506,28,2023-12-19 19:38:18.766255,Completed
1507,51,2022-04-04 19:54:09.483161,Cancelled
1508,491,2023-03-12 08:35:41.513837,Completed
1509,442,2022-06-19 16:05:36.112037,Completed
1510,261,2022-10-19 16:44:00.880293,Completed
1511,261,2022-07-20 18:50:17.805935,Completed
1512,350,2023-03-19 21:26:49.736578,Completed
1513,352,2022-03-26 14:12:45.855285,Completed
1514,8,2022-11-07 15:46:52.537512,Completed
1515,320,2022-03-16 15:01:15.625208,Completed
1516,138,2022-10-07 13:02:10.843614,Completed
1517,38,2023-04-22 10:31:53.437812,Returned
1518,111,2023-07-22 08:25:36.512170,Completed
1519,480,2022-07-05 22:58:03.561187,Completed
1520,368,2022-06-25 23:46:33.331110,Completed
1521,220,2023-11-14 19:33:01.860620,Completed
1522,337,2023-01-29 13:09:22.987662,Completed
1523,223,2022-04-03 20:34:00.680226,Completed
1524,136,2023-08-15 21:39:18.786262,Returned
1525,256,2022-05-08 08:59:13.184394,Completed
1526,360,2023-10-15 21:58:31.170390,Completed
1527,409,2023-12-27 14:19:29.189729,Completed
1528,329,2022-03-08 20:20:05.201733,Completed
1529,450,2023-09-12 03:03:25.268422,Completed
1530,463,2023-11-03 21:01:22.827609,Completed
1531,434,2022-03-23 16:12:19.446482,Completed
1532,451,2023-04-25 14:22:22.047349,Completed
1533,49,2023-12-26 03:19:15.985328,Returned
1534,292,2022-04-27 16:17:36.352117,Completed
1535,382,2022-08-10 04:53:22.667555,Completed
1536,324,2023-05-01 04:33:12.664221,Cancelled
1537,78,2022-11-25 09:39:33.191063,Completed
1538,105,2023-05-10 04:24:34.091363,Completed
1539,169,2023-03-03 08:44:20.086695,Cancelled
1540,217,2022-01-27 06:03:57.679226,Completed
1541,378,2022-03-21 11:41:59.639879,Completed
1542,119,2023-03-14 07:15:59.119706,Completed
1543,190,2022-03-18 07:51:31.030343,Completed
1544,255,2022-10-03 15:41:35.631877,Completed
1545,370,2023-10-30 12:00:43.214404,Completed
1546,266,2022-07-09 14:28:36.572190,Completed
1547,149,2023-01-05 11:35:45.115038,Completed
1548,164,2022-02-07 16:15:41.113704,Completed
1549,140,2022-12-30 15:34:52.297432,Completed
1550,347,2023-02-24 01:43:14.064688,Cancelled
1551,488,2022-08-04 08:52:29.849949,Completed
1552,258,2023-11-13 20:12:53.057685,Cancelled
1553,374,2022-06-25 06:16:26.728909,Completed
1554,269,2022-08-10 16:33:27.069023,Completed
1555,181,2022-07-31 11:31:54.638212,Completed
1556,160,2022-01-03 22:00:26.408802,Completed
1557,351,2023-10-08 09:07:22.947649,Completed
1558,400,2022-05-01 19:28:13.764588,Completed
1559,288,2023-03-03 20:24:24.488162,Completed
1560,288,2023-07-10 10:33:48.676225,Completed
1561,380,2022-09-29 12:30:58.219406,Completed
1562,226,2023-11-19 10:23:43.674558,Completed
1563,11,2022-10-18 05:43:47.675891,Completed
1564,10,2023-05-03 03:13:30.270090,Completed
1565,271,2023-10-07 21:27:18.546182,Completed
1566,273,2023-10-21 06:19:19.586528,Completed
1567,424,2023-02-05 08:30:24.608202,Completed
1568,402,2023-01-22 11:58:19.166388,Returned
1569,183,2023-12-05 23:06:13.324441,Completed
1570,457,2023-12-27 02:39:24.788262,Completed
1571,153,2022-12-29 04:34:39.093031,Completed
1572,488,2023-10-13 05:48:06.962320,Cancelled
1573,315,2022-02-04 12:25:12.504168,Completed
1574,334,2022-10-25 12:44:53.697899,Returned
1575,124,2023-11-03 03:31:16.225408,Completed
1576,473,2023-09-07 00:32:39.053017,Completed
1577,114,2022-05-18 02:20:41.213737,Cancelled
1578,278,2023-09-05 01:52:21.447149,Completed
1579,500,2023-08-14 22:19:09.983327,Completed
1580,414,2023-02-21 21:12:54.258086,Completed
1581,468,2023-12-24 16:19:02.780926,Cancelled
1582,213,2022-04-12 02:55:15.505168,Completed
1583,172,2023-03-26 05:07:46.955651,Completed
1584,288,2023-07-27 10:56:22.727575,Completed
1585,435,2023-10-18 08:18:53.177725,Completed
1586,174,2023-02-22 08:52:58.659553,Cancelled
1587,113,2022-12-04 21:10:59.019673,Completed
1588,376,2022-09-17 08:49:08.182727,Completed
1589,405,2023-11-09 05:22:11.243747,Returned
1590,483,2023-03-30 14:08:26.568856,Completed
1591,122,2022-09-30 11:51:07.022340,Completed
1592,32,2022-11-10 02:07:14.544848,Completed
1593,222,2023-03-16 00:06:14.524841,Completed
1594,119,2023-06-16 14:50:13.004334,Completed
1595,39,2023-01-01 14:15:09.903301,Completed
1596,497,2022-09-04 23:17:15.945315,Completed
1597,268,2022-08-20 09:54:55.098366,Completed
1598,233,2023-12-19 07:58:14.364788,Completed
1599,431,2022-01-18 06:12:36.252084,Completed
1600,18,2023-02-15 19:21:59.239746,Completed
1601,149,2022-11-10 19:37:21.147049,Completed
1602,397,2022-11-23 16:49:17.785928,Returned
1603,149,2023-06-08 14:19:00.380126,Completed
1604,126,2022-08-03 09:32:21.047015,Completed
1605,392,2022-02-03 13:05:03.701233,Completed
1606,302,2023-10-10 01:57:38.352784,Completed
1607,360,2023-12-09 08:46:44.134711,Completed
1608,238,2023-07-18 22:45:05.701900,Completed
1609,135,2023-01-01 14:15:09.903301,Completed
1610,151,2023-08-22 17:00:20.406802,Returned
1611,236,2023-09-13 14:03:38.472824,Completed
1612,224,2022-06-27 22:26:50.936978,Completed
1613,203,2023-03-01 21:44:06.882294,Completed
1614,256,2022-04-13 19:45:30.910303,Completed
1615,86,2023-01-22 17:48:21.367122,Completed
1616,150,2022-04-05 13:24:16.085361,Completed
1617,235,2022-03-24 21:22:30.450150,Completed
1618,345,2022-08-18 17:04:39.693231,Completed
1619,22,2022-05-30 00:12:29.049683,Completed
1620,348,2022-04-30 14:18:02.760920,Completed
1621,285,2022-02-16 10:17:00.340113,Completed
1622,269,2022-05-02 01:18:15.965321,Completed
1623,466,2022-07-19 13:40:06.802267,Completed
1624,258,2023-02-26 17:53:38.272757,Completed
1625,29,2022-11-02 07:26:04.121373,Completed
1626,213,2023-04-24 09:12:11.043681,Cancelled
1627,463,2022-02-24 22:28:17.365788,Completed
1628,436,2022-12-05 20:31:07.822607,Completed
1629,283,2023-06-16 09:00:10.803601,Completed
1630,50,2023-12-07 15:56:28.729576,Completed
1631,95,2022-07-18 08:29:55.798599,Completed
1632,463,2022-12-25 01:24:01.680560,Cancelled
1633,499,2022-09-21 23:39:49.996665,Completed
1634,407,2022-01-26 00:53:46.675558,Returned
1635,88,2023-04-01 12:48:44.174724,Cancelled
1636,44,2022-07-31 11:31:54.638212,Completed
1637,461,2022-06-12 03:14:27.889296,Completed
1638,278,2023-05-12 08:54:53.897965,Completed
1639,171,2022-03-08 02:49:58.599533,Completed
1640,421,2022-09-08 03:07:44.554851,Cancelled
1641,189,2023-06-27 07:31:49.836612,Completed
1642,353,2022-09-13 11:28:32.970990,Cancelled
1643,184,2023-01-18 08:47:41.753917,Completed
1644,3,2022-03-12 23:30:42.614204,Cancelled
1645,191,2023-06-25 14:41:34.431477,Returned
1646,118,2023-05-27 16:27:12.544181,Completed
1647,19,2022-11-11 01:27:23.347782,Completed
1648,23,2022-03-16 15:01:15.625208,Completed
1649,413,2022-08-26 05:55:47.915971,Completed
1650,30,2022-11-01 02:15:53.117705,Returned
1651,295,2022-11-05 17:06:34.931643,Completed
1652,108,2023-10-30 17:50:45.415138,Completed
1653,367,2023-01-04 18:05:38.512837,Completed
1654,281,2023-06-02 18:18:07.562520,Completed
1655,128,2022-10-21 21:14:20.686895,Completed
1656,229,2023-07-13 20:14:19.486495,Completed
1657,111,2022-12-01 23:10:32.610870,Completed
1658,136,2023-03-07 23:35:01.900633,Completed
1659,362,2023-02-22 20:33:03.061020,Completed
1660,186,2023-05-12 08:54:53.897965,Completed
1661,144,2022-07-13 05:59:09.583194,Completed
1662,72,2022-08-06 19:12:51.857285,Completed
1663,129,2023-04-22 16:21:55.638546,Completed
1664,364,2022-02-20 19:17:39.953317,Completed
1665,261,2023-11-27 22:35:00.700233,Completed
1666,3,2023-10-08 14:57:25.148382,Completed
1667,449,2023-08-30 05:51:28.629543,Returned
1668,388,2023-09-02 09:41:57.239079,Completed
1669,104,2022-08-24 01:25:28.109369,Returned
1670,483,2022-04-25 11:47:16.545515,Completed
1671,224,2023-08-11 12:38:39.173057,Completed
1672,320,2023-12-18 08:38:05.561853,Completed
1673,362,2022-08-13 02:53:49.076358,Completed
1674,354,2022-02-03 01:24:59.299766,Completed
1675,491,2022-03-30 23:13:25.468489,Completed
1676,473,2023-12-21 06:38:31.970656,Completed
1677,10,2022-02-14 11:36:42.734244,Completed
1678,405,2023-09-05 07:42:23.647882,Completed
1679,384,2022-12-06 19:51:16.625541,Completed
1680,302,2023-10-19 13:29:04.181393,Completed
1681,231,2023-11-11 15:42:33.251083,Completed
1682,219,2022-05-11 06:59:39.593197,Completed
1683,411,2023-11-24 12:54:29.889963,Completed
1684,66,2023-01-25 09:58:45.575191,Completed
1685,425,2022-11-06 10:36:41.533844,Completed
1686,112,2023-12-23 05:18:49.576525,Cancelled
1687,13,2023-09-14 13:23:47.275758,Completed
1688,393,2023-10-13 17:28:11.363787,Completed
1689,500,2022-09-24 10:00:12.004001,Completed
1690,420,2022-11-14 05:17:51.957319,Completed
1691,86,2022-08-11 10:03:33.671223,Completed
1692,234,2022-02-06 16:55:32.310770,Completed
1693,90,2022-09-07 21:17:42.354118,Completed
1694,314,2022-10-24 01:44:40.493497,Completed
1695,54,2023-04-26 13:42:30.850283,Completed
1696,12,2023-09-03 09:02:06.042014,Completed
1697,209,2022-03-07 15:09:54.198066,Completed
1698,462,2022-10-16 07:03:30.070023,Completed
1699,14,2022-04-22 13:46:50.136712,Completed
1700,121,2022-01-26 06:43:48.876292,Completed
1701,418,2023-02-20 16:02:43.254418,Completed
1702,437,2023-06-21 23:11:01.420473,Completed
1703,377,2023-08-06 21:47:57.359119,Completed
1704,20,2022-04-16 06:05:52.917639,Cancelled
1705,75,2023-12-06 16:36:19.926642,Completed
