order_item_id,order_id,product_id,quantity,line_total
1994,2341,5,1,4078.47
1995,1604,27,1,582.32
1996,1194,70,3,2072.91
1997,598,62,1,1178.41
1998,645,32,4,1261.24
1999,448,8,3,2186.91
2000,2738,120,4,2604.92
2001,2903,103,3,3545.34
2002,2550,85,1,906.04
2003,764,18,2,4259.46
2004,735,78,2,2510.26
2005,1643,15,1,1138.1
2006,2298,106,3,2654.67
2007,601,26,4,3514.2
2008,2173,53,2,1221.44
2009,2161,44,1,915.11
2010,981,32,1,315.31
2011,1783,103,3,3545.34
2012,2198,28,2,1228.84
2013,2923,39,1,3872.55
2014,2391,107,2,4663.24
2015,580,32,4,1261.24
2016,783,77,1,1173.02
2017,2369,79,1,1052.71
2018,2870,18,4,8518.92
2019,532,103,1,1181.78
2020,1513,70,3,2072.91
2021,2540,119,4,5420.36
2022,612,11,3,3899.01
2023,2300,32,4,1261.24
2024,2006,104,4,3989.36
2025,1101,20,3,2224.08
2026,1671,97,4,7835.48
2027,1416,40,2,1229.58
2028,1436,8,3,2186.91
2029,2221,115,4,1781.92
2030,875,35,3,1352.34
2031,2249,69,4,1845.12
2032,217,99,4,6081.44
2033,376,111,2,1472.3
2034,1610,78,2,2510.26
2035,11,21,2,4734.2
2036,2940,111,4,2944.6
2037,1614,24,2,7604.08
2038,2483,17,3,15009.39
2039,818,18,4,8518.92
2040,1297,98,3,6477.21
2041,2979,12,2,603.14
2042,691,16,4,23529.6
2043,1600,4,3,18715.62
2044,1533,89,1,1637.61
2045,1156,34,3,1252.8
2046,2903,92,4,4403.2
2047,1948,46,1,5615.73
2048,784,75,2,4244.14
2049,2367,77,2,2346.04
2050,2892,31,3,2661.51
2051,1973,25,2,837.88
2052,1877,103,3,3545.34
2053,2669,74,3,4226.97
2054,785,24,3,11406.12
2055,397,65,3,10639.23
2056,1082,117,4,5318.4
2057,1504,25,4,1675.76
2058,2034,28,1,614.42
2059,1615,36,1,963.44
2060,460,82,2,3676.68
2061,2109,6,4,1145.92
2062,2417,66,1,3576.47
2063,2767,67,4,3505.12
2064,546,110,4,1604.64
2065,2544,72,2,485.32
2066,497,95,2,4211.7
2067,505,48,3,3057.51
2068,1093,83,4,4224.28
2069,2209,114,3,3735.48
2070,1638,70,3,2072.91
2071,718,78,3,3765.39
2072,1593,67,4,3505.12
2073,1409,48,4,4076.68
2074,269,65,3,10639.23
2075,1947,44,4,3660.44
2076,1478,94,3,1588.59
2077,2747,63,1,1617.6
2078,1542,46,4,22462.92
2079,865,19,2,1904.52
2080,2398,118,2,3708.96
2081,110,64,3,1227.54
2082,2455,83,1,1056.07
2083,650,73,4,1929.0
2084,2099,71,3,7256.76
2085,1500,110,1,401.16
2086,1111,101,1,341.4
2087,596,50,4,4263.96
2088,979,63,2,3235.2
2089,731,41,2,2800.56
2090,57,117,1,1329.6
2091,2786,7,2,1890.78
2092,2244,9,1,1788.03
2093,1784,4,1,6238.54
2094,1702,89,1,1637.61
2095,1287,49,2,1759.0
2096,112,76,3,3256.71
2097,2813,6,2,572.96
2098,711,82,3,5515.02
2099,1202,104,2,1994.68
2100,948,21,4,9468.4
2101,26,15,4,4552.4
2102,2458,67,2,1752.56
2103,758,66,4,14305.88
2104,2579,56,4,4434.68
2105,1801,119,4,5420.36
2106,1556,105,4,3544.04
2107,2797,104,3,2992.02
2108,1842,68,1,1156.73
2109,2294,32,3,945.93
2110,1105,66,1,3576.47
2111,662,110,1,401.16
2112,909,29,2,1466.28
2113,2444,66,2,7152.94
2114,522,34,2,835.2
2115,1857,27,2,1164.64
2116,1760,60,2,4847.06
2117,2974,118,3,5563.44
2118,2312,39,3,11617.65
2119,790,44,4,3660.44
2120,1298,102,3,3350.82
2121,1730,82,3,5515.02
2122,172,36,2,1926.88
2123,265,19,4,3809.04
2124,1987,91,3,1768.23
2125,1050,45,3,3068.55
2126,1493,84,4,2449.72
2127,1886,21,1,2367.1
2128,476,23,2,4764.28
2129,2404,94,3,1588.59
2130,1050,89,3,4912.83
2131,34,95,4,8423.4
2132,2312,27,3,1746.96
2133,1162,98,2,4318.14
2134,816,72,3,727.98
2135,2923,19,1,952.26
2136,754,41,2,2800.56
2137,566,26,1,878.55
2138,462,28,4,2457.68
2139,1655,64,2,818.36
2140,2703,68,3,3470.19
2141,81,95,2,4211.7
2142,2805,80,2,1857.62
2143,1938,51,2,5217.5
2144,870,74,1,1408.99
2145,1431,102,4,4467.76
2146,1070,48,2,2038.34
2147,599,10,3,6473.76
2148,1635,109,2,466.1
2149,807,73,2,964.5
2150,1935,39,4,15490.2
2151,1077,100,3,12262.44
2152,704,115,3,1336.44
2153,2524,100,1,4087.48
2154,2640,19,3,2856.78
2155,2064,64,3,1227.54
2156,487,19,3,2856.78
2157,706,76,2,2171.14
2158,1526,62,1,1178.41
2159,1165,13,3,14427.69
2160,620,25,3,1256.82
2161,777,100,3,12262.44
2162,447,89,2,3275.22
2163,2338,92,2,2201.6
2164,209,42,1,985.49
2165,1499,117,4,5318.4
2166,2461,39,1,3872.55
2167,2725,30,2,1103.76
2168,1451,5,3,12235.41
2169,1878,81,3,3428.82
2170,2712,18,1,2129.73
2171,2338,107,3,6994.86
2172,1292,111,2,1472.3
2173,2199,21,1,2367.1
2174,1743,86,4,1913.44
2175,1279,103,2,2363.56
2176,1401,50,2,2131.98
2177,1677,6,3,859.44
2178,855,50,2,2131.98
2179,1382,80,2,1857.62
2180,2656,66,4,14305.88
2181,2418,115,3,1336.44
2182,705,1,2,4607.14
2183,826,57,3,2994.75
2184,1005,30,2,1103.76
2185,377,58,4,1906.6
2186,973,107,3,6994.86
2187,118,52,3,11297.79
2188,444,37,4,3472.84
2189,755,48,1,1019.17
2190,640,87,2,1813.02
2191,2172,1,2,4607.14
2192,2706,19,1,952.26
2193,1301,46,3,16847.19
2194,2870,67,3,2628.84
2195,2712,2,4,1769.0
2196,2408,56,4,4434.68
2197,623,101,4,1365.6
2198,1493,17,1,5003.13
2199,2009,92,1,1100.8
2200,1652,82,3,5515.02
2201,1724,97,4,7835.48
2202,1920,79,3,3158.13
2203,919,22,1,419.2
2204,1174,105,2,1772.02
2205,2500,27,3,1746.96
2206,1186,55,1,1416.61
2207,120,101,4,1365.6
2208,582,32,2,630.62
2209,1948,60,2,4847.06
2210,2147,109,2,466.1
2211,1191,83,4,4224.28
2212,1687,28,2,1228.84
2213,2000,28,1,614.42
2214,2562,120,3,1953.69
2215,2712,74,2,2817.98
2216,401,84,2,1224.86
2217,2413,25,1,418.94
2218,1350,85,4,3624.16
2219,2629,78,2,2510.26
2220,1657,86,1,478.36
2221,621,117,1,1329.6
2222,2876,26,4,3514.2
2223,247,108,4,8964.48
2224,2482,75,3,6366.21
2225,1117,119,2,2710.18
2226,2663,71,3,7256.76
2227,2991,17,1,5003.13
2228,624,82,2,3676.68
2229,2369,7,1,945.39
2230,1840,56,1,1108.67
2231,2904,64,1,409.18
2232,2110,20,4,2965.44
2233,300,38,4,7320.44
2234,403,75,2,4244.14
2235,1672,108,1,2241.12
2236,253,58,1,476.65
2237,1758,16,2,11764.8
2238,2526,51,3,7826.25
2239,1393,119,1,1355.09
2240,1965,27,4,2329.28
2241,160,51,3,7826.25
2242,205,75,3,6366.21
2243,1162,16,3,17647.2
2244,1392,87,3,2719.53
2245,858,60,3,7270.59
2246,760,76,3,3256.71
2247,1591,40,2,1229.58
2248,2769,67,2,1752.56
2249,2116,2,3,1326.75
2250,133,102,4,4467.76
2251,1724,48,2,2038.34
2252,2967,52,2,7531.86
2253,430,24,3,11406.12
2254,2356,93,4,2004.52
2255,2698,111,3,2208.45
2256,1198,110,4,1604.64
2257,2460,98,4,8636.28
2258,97,84,1,612.43
2259,1707,82,2,3676.68
2260,1178,78,3,3765.39
2261,1719,82,2,3676.68
2262,1266,2,2,884.5
2263,1328,65,4,14185.64
2264,1309,20,2,1482.72
2265,1051,34,1,417.6
2266,1384,41,3,4200.84
2267,2250,41,2,2800.56
2268,2810,112,3,2472.21
2269,2922,75,2,4244.14
2270,581,91,3,1768.23
2271,2418,23,3,7146.42
2272,533,38,3,5490.33
2273,1176,44,2,1830.22
2274,1126,67,1,876.28
2275,899,62,3,3535.23
2276,2655,12,4,1206.28
2277,1470,30,4,2207.52
2278,2921,95,4,8423.4
2279,1253,87,1,906.51
2280,770,65,3,10639.23
2281,834,41,1,1400.28
2282,1905,20,3,2224.08
2283,2986,118,1,1854.48
2284,2284,6,3,859.44
2285,2210,75,4,8488.28
2286,554,99,3,4561.08
2287,2836,4,1,6238.54
2288,1092,93,3,1503.39
2289,1197,10,2,4315.84
2290,1661,51,3,7826.25
2291,559,93,4,2004.52
2292,261,38,3,5490.33
2293,2265,1,2,4607.14
2294,1841,104,2,1994.68
2295,1148,8,2,1457.94
2296,805,102,1,1116.94
2297,1186,81,2,2285.88
2298,2249,83,1,1056.07
2299,2450,63,2,3235.2
2300,275,33,1,4759.01
2301,206,15,2,2276.2
2302,1724,109,2,466.1
2303,867,31,3,2661.51
2304,93,21,2,4734.2
2305,1066,3,3,1342.89
2306,2427,66,2,7152.94
2307,1352,35,2,901.56
2308,2113,41,3,4200.84
2309,365,59,3,5795.4
2310,821,16,1,5882.4
2311,1508,56,4,4434.68
2312,2030,45,3,3068.55
2313,1925,115,1,445.48
2314,2588,59,2,3863.6
2315,1086,50,3,3197.97
2316,2539,85,3,2718.12
2317,1297,12,2,603.14
2318,2277,92,2,2201.6
2319,1044,12,2,603.14
2320,3,33,2,9518.02
2321,1754,84,4,2449.72
2322,911,104,3,2992.02
2323,307,49,2,1759.0
2324,2480,21,2,4734.2
2325,136,60,4,9694.12
2326,1933,52,3,11297.79
2327,2563,54,1,609.6
2328,2241,39,3,11617.65
2329,1609,105,1,886.01
2330,1439,49,4,3518.0
2331,873,106,2,1769.78
2332,1142,64,4,1636.72
2333,666,100,3,12262.44
2334,209,86,2,956.72
2335,952,26,3,2635.65
2336,1058,71,1,2418.92
2337,649,7,3,2836.17
2338,1342,72,4,970.64
2339,2168,62,4,4713.64
2340,627,90,4,24873.68
2341,525,88,2,3525.42
2342,1605,24,3,11406.12
2343,1869,40,2,1229.58
2344,769,112,3,2472.21
2345,2560,76,1,1085.57
2346,2095,47,3,4048.68
2347,772,8,3,2186.91
2348,740,54,3,1828.8
2349,522,9,3,5364.09
2350,1401,3,1,447.63
2351,2182,54,2,1219.2
2352,248,21,4,9468.4
2353,1342,95,3,6317.55
2354,2484,48,4,4076.68
2355,1859,47,4,5398.24
2356,686,88,4,7050.84
2357,586,68,4,4626.92
2358,2399,84,3,1837.29
2359,143,63,4,6470.4
2360,967,16,3,17647.2
2361,2852,74,1,1408.99
2362,718,107,2,4663.24
2363,643,90,2,12436.84
2364,2549,93,3,1503.39
2365,370,5,3,12235.41
2366,1110,11,2,2599.34
2367,787,29,4,2932.56
2368,2787,109,3,699.15
2369,1484,79,4,4210.84
2370,950,70,3,2072.91
2371,1349,48,3,3057.51
2372,522,15,1,1138.1
2373,2537,107,1,2331.62
2374,1953,84,2,1224.86
2375,2445,34,1,417.6
2376,2944,60,1,2423.53
2377,355,62,2,2356.82
2378,947,2,4,1769.0
2379,2336,108,1,2241.12
2380,1483,80,4,3715.24
2381,1648,19,2,1904.52
2382,536,98,3,6477.21
2383,1315,49,4,3518.0
2384,2899,78,2,2510.26
2385,2886,88,4,7050.84
2386,2216,28,2,1228.84
2387,950,48,2,2038.34
2388,621,96,3,685.65
2389,428,37,4,3472.84
2390,1726,74,3,4226.97
2391,2538,49,3,2638.5
2392,2403,109,4,932.2
2393,2244,48,4,4076.68
2394,545,73,2,964.5
2395,2765,88,4,7050.84
2396,824,100,2,8174.96
2397,2980,120,2,1302.46
2398,1003,29,2,1466.28
2399,659,60,2,4847.06
2400,2987,29,2,1466.28
2401,2828,58,2,953.3
2402,2059,48,4,4076.68
2403,2444,23,4,9528.56
2404,731,27,1,582.32
2405,1833,95,4,8423.4
2406,409,107,3,6994.86
2407,2410,7,1,945.39
2408,84,49,4,3518.0
2409,2204,54,3,1828.8
2410,707,109,4,932.2
2411,1962,68,2,2313.46
2412,2520,78,1,1255.13
2413,2667,106,2,1769.78
2414,1448,42,1,985.49
2415,134,74,1,1408.99
2416,788,59,2,3863.6
2417,2955,44,1,915.11
2418,864,98,1,2159.07
2419,667,26,4,3514.2
2420,277,23,3,7146.42
2421,1776,73,2,964.5
2422,882,101,4,1365.6
2423,2061,8,4,2915.88
2424,2390,53,2,1221.44
2425,2083,14,1,3871.16
2426,2607,71,2,4837.84
2427,1238,7,3,2836.17
2428,2453,9,3,5364.09
2429,2706,3,2,895.26
2430,159,78,4,5020.52
2431,1134,17,2,10006.26
2432,2597,114,3,3735.48
2433,1852,44,2,1830.22
2434,279,86,1,478.36
2435,2527,46,2,11231.46
2436,111,90,4,24873.68
2437,2479,58,1,476.65
2438,542,28,3,1843.26
2439,1139,109,2,466.1
2440,360,14,4,15484.64
2441,2420,9,4,7152.12
2442,1239,115,3,1336.44
2443,1757,26,2,1757.1
2444,955,2,4,1769.0
2445,2307,75,1,2122.07
2446,2826,81,2,2285.88
2447,2168,34,3,1252.8
2448,976,19,1,952.26
2449,913,39,2,7745.1
2450,1152,82,4,7353.36
2451,723,13,3,14427.69
2452,2571,5,3,12235.41
2453,1712,50,2,2131.98
2454,325,23,3,7146.42
2455,1530,120,1,651.23
2456,1550,88,2,3525.42
2457,1074,29,1,733.14
2458,1946,112,3,2472.21
2459,1608,111,3,2208.45
2460,2117,72,3,727.98
2461,391,26,1,878.55
2462,2431,79,3,3158.13
2463,16,57,2,1996.5
2464,846,1,4,9214.28
2465,869,28,2,1228.84
2466,568,113,4,19322.8
2467,2180,62,3,3535.23
2468,2020,47,2,2699.12
2469,2321,110,1,401.16
2470,1647,78,4,5020.52
2471,2532,106,1,884.89
2472,2598,98,4,8636.28
2473,357,59,3,5795.4
2474,1657,31,2,1774.34
2475,2281,70,4,2763.88
2476,36,49,2,1759.0
2477,2461,5,4,16313.88
2478,1028,31,4,3548.68
2479,2092,37,3,2604.63
2480,2616,79,4,4210.84
2481,2788,15,1,1138.1
2482,114,52,4,15063.72
2483,1773,107,4,9326.48
2484,2445,69,4,1845.12
2485,1198,92,3,3302.4
2486,1279,97,2,3917.74
2487,466,11,2,2599.34
2488,1488,43,3,2550.27
2489,847,70,1,690.97
2490,502,23,1,2382.14
2491,441,40,3,1844.37
2492,2117,63,2,3235.2
2493,326,2,1,442.25
2494,1766,79,3,3158.13
2495,67,87,2,1813.02
2496,304,86,1,478.36
2497,972,73,1,482.25
2498,484,47,3,4048.68
2499,929,104,2,1994.68
2500,1441,30,1,551.88
2501,149,16,3,17647.2
2502,2632,59,1,1931.8
2503,2296,110,2,802.32
2504,1125,47,4,5398.24
2505,2750,116,1,1765.91
2506,96,30,2,1103.76
2507,282,109,1,233.05
2508,2370,9,4,7152.12
2509,529,65,4,14185.64
2510,2311,59,1,1931.8
2511,1643,102,3,3350.82
2512,580,64,1,409.18
2513,1664,8,2,1457.94
2514,2342,52,3,11297.79
2515,1632,18,2,4259.46
2516,2443,91,2,1178.82
2517,2561,82,3,5515.02
2518,2969,96,4,914.2
2519,810,58,2,953.3
2520,2968,49,1,879.5
2521,693,32,4,1261.24
2522,235,117,4,5318.4
2523,952,48,3,3057.51
2524,1855,45,1,1022.85
2525,1361,54,1,609.6
2526,1032,100,4,16349.92
2527,1467,100,2,8174.96
2528,1965,85,2,1812.08
2529,539,46,1,5615.73
2530,820,96,4,914.2
2531,1682,31,4,3548.68
2532,272,37,4,3472.84
2533,1029,16,3,17647.2
2534,1923,46,1,5615.73
2535,1243,46,1,5615.73
2536,1142,78,2,2510.26
2537,593,88,2,3525.42
2538,1606,89,1,1637.61
2539,115,61,1,6111.99
2540,2311,46,2,11231.46
2541,1678,51,1,2608.75
2542,1446,62,2,2356.82
2543,207,35,1,450.78
2544,2351,81,3,3428.82
2545,112,110,3,1203.48
2546,1441,42,4,3941.96
2547,1883,45,1,1022.85
2548,185,118,2,3708.96
2549,1765,68,1,1156.73
2550,901,75,1,2122.07
2551,221,47,4,5398.24
2552,1468,79,2,2105.42
2553,1094,30,1,551.88
2554,2946,24,2,7604.08
2555,2670,66,1,3576.47
2556,2475,43,4,3400.36
2557,2692,34,2,835.2
2558,2616,23,1,2382.14
2559,2013,61,3,18335.97
2560,2491,95,2,4211.7
2561,601,37,4,3472.84
2562,1161,13,3,14427.69
2563,504,97,2,3917.74
2564,2179,71,2,4837.84
2565,218,96,2,457.1
2566,2736,7,2,1890.78
2567,2219,42,1,985.49
2568,1499,38,1,1830.11
2569,612,52,2,7531.86
2570,1153,44,4,3660.44
2571,57,64,1,409.18
2572,1205,13,2,9618.46
2573,246,88,2,3525.42
2574,144,28,4,2457.68
2575,368,96,4,914.2
2576,1483,107,4,9326.48
2577,2266,82,3,5515.02
2578,616,98,2,4318.14
2579,1882,112,4,3296.28
2580,1589,98,2,4318.14
2581,2490,115,1,445.48
2582,2889,102,2,2233.88
2583,699,1,2,4607.14
2584,876,43,3,2550.27
2585,1686,114,1,1245.16
2586,2824,42,1,985.49
2587,2810,95,3,6317.55
2588,945,50,4,4263.96
2589,923,60,4,9694.12
2590,2983,1,2,4607.14
2591,1747,51,3,7826.25
2592,25,16,4,23529.6
2593,2854,39,1,3872.55
2594,1688,15,3,3414.3
2595,1560,33,4,19036.04
2596,2812,87,1,906.51
2597,1084,53,3,1832.16
2598,434,105,2,1772.02
2599,2927,98,2,4318.14
2600,1090,17,1,5003.13
2601,2958,89,4,6550.44
2602,2613,120,4,2604.92
2603,1952,106,3,2654.67
2604,2154,6,1,286.48
2605,96,31,4,3548.68
2606,168,69,2,922.56
2607,2090,104,1,997.34
2608,1903,40,2,1229.58
2609,2152,30,1,551.88
2610,1869,69,3,1383.84
2611,2568,76,4,4342.28
2612,1999,7,4,3781.56
2613,2330,109,4,932.2
2614,2995,13,2,9618.46
2615,1134,113,4,19322.8
2616,2011,4,1,6238.54
2617,749,50,2,2131.98
2618,1892,106,3,2654.67
2619,831,3,2,895.26
2620,49,12,3,904.71
2621,115,65,2,7092.82
2622,1179,27,4,2329.28
2623,1673,107,3,6994.86
2624,2551,50,4,4263.96
2625,71,77,2,2346.04
2626,1360,17,3,15009.39
2627,67,72,1,242.66
2628,1517,32,1,315.31
2629,1674,84,2,1224.86
2630,1778,51,3,7826.25
2631,967,17,1,5003.13
2632,2229,34,4,1670.4
2633,1790,35,4,1803.12
2634,613,99,2,3040.72
2635,1887,102,4,4467.76
2636,1623,106,4,3539.56
2637,697,24,4,15208.16
2638,2651,54,1,609.6
2639,2296,18,3,6389.19
2640,1238,50,2,2131.98
2641,2407,46,3,16847.19
2642,249,48,3,3057.51
2643,638,103,3,3545.34
2644,950,33,1,4759.01
2645,1905,113,4,19322.8
2646,1112,87,2,1813.02
2647,2711,89,3,4912.83
2648,176,101,4,1365.6
2649,723,27,1,582.32
2650,2474,1,3,6910.71
2651,771,85,4,3624.16
2652,1948,59,1,1931.8
2653,703,113,4,19322.8
2654,2129,10,2,4315.84
2655,927,95,4,8423.4
2656,138,108,4,8964.48
2657,2518,25,2,837.88
2658,2398,84,2,1224.86
2659,1150,57,4,3993.0
2660,1941,66,2,7152.94
2661,1892,119,4,5420.36
2662,1879,112,3,2472.21
2663,1254,15,4,4552.4
2664,1484,28,1,614.42
2665,1369,13,2,9618.46
2666,310,114,3,3735.48
2667,1044,116,2,3531.82
2668,1671,118,2,3708.96
2669,1565,14,2,7742.32
2670,1584,114,1,1245.16
2671,1501,66,1,3576.47
2672,2317,34,4,1670.4
2673,770,99,1,1520.36
2674,16,101,2,682.8
2675,606,25,3,1256.82
2676,1382,112,3,2472.21
2677,813,54,3,1828.8
2678,1991,79,2,2105.42
2679,2530,12,1,301.57
2680,895,9,3,5364.09
2681,1568,31,2,1774.34
2682,2317,78,2,2510.26
2683,414,93,3,1503.39
2684,25,53,3,1832.16
2685,2005,112,4,3296.28
2686,316,43,4,3400.36
2687,571,38,2,3660.22
2688,725,42,4,3941.96
2689,1850,72,4,970.64
2690,1300,48,3,3057.51
2691,1954,67,4,3505.12
2692,389,66,2,7152.94
2693,2770,16,3,17647.2
2694,444,83,4,4224.28
2695,2745,94,4,2118.12
2696,971,105,4,3544.04
2697,2769,16,1,5882.4
2698,2416,31,4,3548.68
2699,1965,118,4,7417.92
2700,2390,58,2,953.3
2701,1829,28,4,2457.68
2702,304,4,1,6238.54
2703,764,10,3,6473.76
2704,1974,51,4,10435.0
2705,816,109,4,932.2
2706,2160,18,2,4259.46
2707,878,47,4,5398.24
2708,2978,32,4,1261.24
2709,703,30,4,2207.52
2710,2894,36,4,3853.76
2711,944,9,3,5364.09
2712,2327,36,2,1926.88
2713,2430,29,3,2199.42
2714,2061,16,1,5882.4
2715,303,92,4,4403.2
2716,1580,21,1,2367.1
2717,160,64,3,1227.54
2718,2202,111,1,736.15
2719,2802,120,4,2604.92
2720,2229,66,1,3576.47
2721,1204,59,3,5795.4
2722,2425,110,4,1604.64
2723,2824,99,2,3040.72
2724,1192,118,3,5563.44
2725,1174,28,4,2457.68
2726,2064,55,2,2833.22
2727,1115,100,1,4087.48
2728,1144,31,1,887.17
2729,1980,33,1,4759.01
2730,253,87,4,3626.04
2731,1433,60,1,2423.53
2732,2079,41,1,1400.28
2733,731,81,2,2285.88
2734,2337,46,2,11231.46
2735,498,49,2,1759.0
2736,1429,65,4,14185.64
2737,548,42,3,2956.47
2738,961,23,1,2382.14
2739,132,112,1,824.07
2740,1348,27,4,2329.28
2741,858,89,1,1637.61
2742,1156,32,4,1261.24
2743,2033,83,4,4224.28
2744,521,88,4,7050.84
2745,30,3,3,1342.89
2746,2675,60,4,9694.12
2747,2052,76,3,3256.71
2748,509,99,3,4561.08
2749,1261,79,1,1052.71
2750,1559,17,2,10006.26
2751,16,114,3,3735.48
2752,997,32,3,945.93
2753,1608,7,2,1890.78
2754,1840,83,3,3168.21
2755,2017,71,2,4837.84
2756,1254,69,1,461.28
2757,1744,58,4,1906.6
2758,2311,40,2,1229.58
2759,1089,85,4,3624.16
2760,2313,112,2,1648.14
2761,1362,48,4,4076.68
2762,378,51,1,2608.75
2763,1199,57,3,2994.75
2764,476,111,1,736.15
2765,1290,71,3,7256.76
2766,329,37,4,3472.84
2767,1840,87,4,3626.04
2768,1187,75,3,6366.21
2769,438,74,2,2817.98
2770,1391,85,1,906.04
2771,1774,55,2,2833.22
2772,1223,41,4,5601.12
2773,1524,97,1,1958.87
2774,2064,20,1,741.36
2775,1845,33,2,9518.02
2776,1320,40,3,1844.37
2777,868,99,3,4561.08
2778,2559,34,1,417.6
2779,1812,62,3,3535.23
2780,984,100,4,16349.92
2781,1263,91,2,1178.82
2782,2629,19,2,1904.52
2783,1325,43,2,1700.18
2784,2054,69,1,461.28
2785,1019,63,1,1617.6
2786,1790,93,3,1503.39
2787,807,120,2,1302.46
2788,1894,10,4,8631.68
2789,1410,120,4,2604.92
2790,2667,119,2,2710.18
2791,1319,104,1,997.34
2792,1142,13,1,4809.23
2793,405,93,1,501.13
2794,1787,5,4,16313.88
2795,594,58,2,953.3
2796,2614,59,4,7727.2
2797,2800,76,2,2171.14
2798,12,59,4,7727.2
2799,2213,77,4,4692.08
2800,2926,86,3,1435.08
2801,1318,104,4,3989.36
2802,1543,15,2,2276.2
2803,2126,77,4,4692.08
2804,614,1,3,6910.71
2805,1987,118,3,5563.44
2806,869,38,2,3660.22
2807,812,107,3,6994.86
2808,1823,109,3,699.15
2809,767,53,1,610.72
2810,82,52,2,7531.86
2811,1745,1,3,6910.71
2812,2257,11,3,3899.01
2813,522,58,3,1429.95
2814,1328,107,2,4663.24
2815,994,40,1,614.79
2816,2513,86,4,1913.44
2817,1526,99,1,1520.36
2818,1470,60,2,4847.06
2819,2676,115,2,890.96
2820,1514,44,2,1830.22
2821,781,6,4,1145.92
2822,1452,28,2,1228.84
2823,559,31,1,887.17
2824,2139,119,3,4065.27
2825,2038,8,3,2186.91
2826,1754,5,2,8156.94
2827,860,106,2,1769.78
2828,1613,54,4,2438.4
2829,556,112,3,2472.21
2830,156,108,4,8964.48
2831,2050,17,4,20012.52
2832,1381,38,4,7320.44
2833,825,9,4,7152.12
2834,1593,74,1,1408.99
2835,2850,84,2,1224.86
2836,1082,78,2,2510.26
2837,1204,14,4,15484.64
2838,493,26,4,3514.2
2839,669,93,1,501.13
2840,75,113,4,19322.8
2841,2992,62,1,1178.41
2842,371,91,1,589.41
2843,587,25,4,1675.76
2844,329,80,2,1857.62
2845,590,36,1,963.44
2846,1791,98,2,4318.14
2847,777,80,2,1857.62
2848,2023,33,1,4759.01
2849,2352,3,3,1342.89
2850,579,87,1,906.51
2851,221,11,3,3899.01
2852,1188,112,1,824.07
2853,1504,58,1,476.65
2854,2423,64,2,818.36
2855,1708,18,2,4259.46
2856,1746,47,4,5398.24
2857,188,105,2,1772.02
2858,1215,44,2,1830.22
2859,1110,93,2,1002.26
2860,2522,59,2,3863.6
2861,844,50,4,4263.96
2862,531,69,2,922.56
2863,1071,88,3,5288.13
2864,963,29,3,2199.42
2865,2523,93,4,2004.52
2866,1170,90,2,12436.84
2867,2994,104,3,2992.02
2868,1406,67,1,876.28
2869,517,2,3,1326.75
2870,1889,25,2,837.88
2871,2474,19,3,2856.78
2872,1492,40,1,614.79
2873,1118,2,3,1326.75
2874,133,83,2,2112.14
2875,314,65,1,3546.41
2876,591,62,4,4713.64
2877,1544,91,1,589.41
2878,2207,54,3,1828.8
2879,2709,45,4,4091.4
2880,1886,119,1,1355.09
2881,1627,116,1,1765.91
2882,748,49,1,879.5
2883,1498,99,2,3040.72
2884,801,105,4,3544.04
2885,2458,69,4,1845.12
2886,1498,38,1,1830.11
2887,1380,4,4,24954.16
2888,680,17,3,15009.39
2889,2162,53,3,1832.16
2890,897,85,1,906.04
2891,1547,53,3,1832.16
2892,1794,112,1,824.07
2893,2113,31,3,2661.51
2894,684,112,1,824.07
2895,1296,22,1,419.2
2896,1686,11,4,5198.68
2897,1386,34,4,1670.4
2898,2194,113,1,4830.7
2899,943,15,4,4552.4
2900,1310,114,4,4980.64
2901,1034,10,2,4315.84
2902,2787,102,3,3350.82
2903,2234,96,4,914.2
2904,1621,53,1,610.72
2905,2883,48,2,2038.34
2906,809,31,2,1774.34
2907,171,37,4,3472.84
2908,2261,108,1,2241.12
2909,1554,28,1,614.42
2910,1596,31,1,887.17
2911,1624,70,1,690.97
2912,27,14,1,3871.16
2913,1014,87,3,2719.53
2914,1092,16,1,5882.4
2915,2838,25,1,418.94
2916,408,39,3,11617.65
2917,1133,66,4,14305.88
2918,74,38,2,3660.22
2919,2626,41,3,4200.84
2920,680,103,2,2363.56
2921,1392,98,2,4318.14
2922,2834,115,3,1336.44
2923,849,40,1,614.79
2924,870,107,2,4663.24
2925,237,64,1,409.18
2926,2775,89,4,6550.44
2927,2426,100,3,12262.44
2928,2709,16,2,11764.8
2929,2878,82,1,1838.34
2930,906,77,2,2346.04
2931,2424,59,4,7727.2
2932,619,101,4,1365.6
2933,2701,91,2,1178.82
2934,1033,98,3,6477.21
2935,2244,11,4,5198.68
2936,2855,1,1,2303.57
2937,2941,13,4,19236.92
2938,1314,30,1,551.88
2939,2985,69,2,922.56
2940,847,18,1,2129.73
2941,2866,78,2,2510.26
2942,1924,13,4,19236.92
2943,2612,32,3,945.93
2944,634,71,4,9675.68
2945,2727,72,4,970.64
2946,1018,50,4,4263.96
2947,8,71,4,9675.68
2948,1393,116,3,5297.73
2949,1069,113,4,19322.8
2950,2392,80,1,928.81
2951,1781,107,3,6994.86
2952,2844,31,3,2661.51
2953,1643,51,1,2608.75
2954,1217,27,2,1164.64
2955,849,60,4,9694.12
2956,1381,33,3,14277.03
2957,62,53,4,2442.88
