transaction_id,amount,hour_of_day,distance_from_home_km,distance_from_last_txn_km,ratio_to_median_purchase,is_online_order,used_chip,is_fraud
4533,144.84,18,7.0,2.6,0.8010058709844254,1,1,0
4534,67.47,18,2.2,0.8,1.1894926961980854,0,1,0
4535,160.15,16,3.5,0.2,1.234941400182417,1,1,0
4536,136.85,15,8.3,2.2,0.3826532284390731,0,1,0
4537,44.75,11,2.6,0.1,1.1433363647272787,0,1,0
4538,49.28,13,0.1,0.4,1.3649760051477497,0,1,0
4539,67.82,15,1.8,15.0,1.3196749375399888,0,1,0
4540,90.43,9,14.6,5.2,1.1801728758645587,0,1,0
4541,5.47,22,3.5,1.5,0.8597327721113366,0,0,0
4542,97.73,12,4.9,4.6,1.0263944944794008,1,1,0
4543,41.67,12,8.3,9.5,0.4226253397987796,0,1,0
4544,94.79,14,0.9,3.1,1.2148309197163498,1,1,0
4545,33.47,10,4.9,0.7,0.1340199258757543,0,1,0
4546,42.95,15,3.8,3.3,0.1,1,0,0
4547,54.71,15,2.2,2.9,1.3151998274521577,0,1,0
4548,24.47,9,2.1,1.0,1.391420428903761,1,1,0
4549,16.88,20,5.1,2.1,0.717684777799801,1,1,0
4550,36.54,12,2.5,0.0,1.1432607979748666,0,1,0
4551,23.57,17,1.3,4.6,1.2409177810584286,0,1,0
4552,36.89,14,4.1,2.3,0.9880835767260662,0,1,0
4553,21.16,13,7.2,0.2,1.5996165932942268,0,0,0
4554,43.32,12,9.3,2.7,0.5956667806675018,0,0,0
4555,47.2,12,1.2,1.6,1.3834063868678395,1,0,0
4556,45.12,17,4.5,0.1,1.411001446694257,0,1,0
4557,11.68,15,6.9,6.2,1.878438413824638,0,1,0
4558,84.86,19,5.6,2.2,1.3037715772163683,0,1,0
4559,82.19,13,3.2,1.8,0.9109098487844289,1,1,0
4560,89.86,20,13.6,3.3,0.9405793890516322,1,1,0
4561,335.07,15,137.4,14.0,5.339252652914543,0,0,1
4562,32.56,4,11.0,0.0,1.4191489883582085,0,1,0
4563,73.38,12,0.2,0.8,1.303973112626511,0,1,0
4564,23.6,8,3.9,1.7,1.5607714218787518,1,0,0
4565,103.42,16,0.1,1.4,0.4591838889114038,0,1,0
4566,10.51,10,1.3,7.1,0.8307387209656034,1,1,0
4567,53.94,12,4.8,0.1,0.6330713260141735,0,1,0
4568,41.67,9,16.1,0.7,0.9318783764430831,1,1,0
4569,99.93,18,3.1,2.1,1.1933370471860536,1,1,0
4570,226.81,16,3.5,0.5,0.47746998828900766,0,1,0
4571,22.15,15,5.2,9.0,0.9913822245221452,0,1,0
4572,132.34,12,1.5,1.9,0.6157411134084285,0,1,0
4573,54.83,7,3.6,13.3,0.347046997841151,0,1,0
4574,17.73,15,14.7,0.5,0.8293875834551079,0,1,0
4575,61.25,19,1.5,11.4,1.3684408293515065,0,1,0
4576,32.1,16,0.3,4.1,0.7149485924298695,0,1,0
4577,16.35,8,2.1,5.0,1.5332312274896487,1,1,0
4578,44.49,11,4.0,4.3,1.4917008910883767,0,1,0
4579,82.76,9,9.5,6.3,1.4148434754098238,0,0,0
4580,76.73,11,10.4,3.2,0.8977373398858025,0,1,0
4581,100.8,7,5.9,4.0,0.8509862027572986,1,1,0
4582,235.69,13,10.3,0.8,0.9193729210509669,0,1,0
4583,76.44,10,0.1,0.6,1.866241191755491,1,1,0
4584,39.27,16,6.1,0.3,0.9687568008527743,0,1,0
4585,39.68,7,0.6,12.1,1.2595209168380839,0,1,0
4586,82.14,16,4.5,2.2,0.6181165722335424,0,1,0
4587,25.24,15,5.9,16.0,0.8692666120182186,1,0,0
4588,11.23,14,12.6,3.3,1.3386315579601973,0,0,0
4589,273.44,15,155.3,11.5,5.34759837217914,1,0,1
4590,3.98,5,7.3,1.2,1.0401045628311416,0,1,0
4591,113.45,9,0.4,1.3,1.8583640266611756,1,1,0
4592,60.73,12,2.2,0.7,0.5025778322597598,0,1,0
4593,33.32,13,0.9,0.4,0.7002156823041222,0,1,0
4594,72.0,12,0.3,4.3,0.6923137027092322,0,1,0
4595,16.56,12,4.8,1.6,1.6453003046299894,0,0,0
4596,23.42,20,4.5,1.4,1.8783632602707003,0,1,0
4597,107.54,14,9.9,8.0,0.9267713215608511,0,1,0
4598,101.46,14,3.6,12.1,0.7105470068636863,0,1,0
4599,50.43,10,5.0,0.1,0.5315942911746738,1,0,0
4600,121.84,10,2.2,1.2,1.179034625490814,1,1,0
4601,49.22,15,1.3,4.3,0.2916398409994465,0,1,0
4602,108.61,4,2.3,1.2,0.3893118983851065,0,1,0
4603,18.31,8,3.6,1.2,1.147749538943529,0,1,0
4604,120.1,14,0.6,2.5,0.3640228290066845,0,0,0
4605,29.65,11,2.8,1.4,1.504146142453707,1,1,0
4606,85.65,15,4.2,2.0,0.2078401288785252,0,1,0
4607,54.3,14,2.2,3.1,0.1,1,1,0
4608,60.22,18,6.3,0.6,1.1043152837381158,0,0,0
4609,109.15,21,1.4,1.4,1.2889728098280315,0,1,0
4610,47.89,14,7.1,4.8,1.7712309797513544,0,1,0
4611,68.78,11,14.5,3.1,0.37132934172566723,0,0,0
4612,80.96,15,2.8,3.0,0.943474979574453,1,1,0
4613,106.18,7,1.2,5.9,0.9018045314483725,0,1,0
4614,46.04,16,2.4,1.0,1.1515242834683679,0,1,0
4615,41.22,14,0.7,0.3,0.9269232397261373,1,0,0
4616,51.2,16,7.9,10.5,1.5421174121673271,1,1,0
4617,110.33,13,0.2,2.2,1.356322148922924,0,1,0
4618,16.14,12,8.2,5.8,0.7547675298808669,0,1,0
4619,52.98,3,0.2,2.3,1.1266081760736857,1,0,0
4620,24.56,22,0.0,10.6,0.9557800225097555,0,1,0
4621,29.93,20,3.9,2.2,0.7264494035634059,0,1,0
4622,30.64,19,4.0,1.7,0.6624163837304533,0,1,0
4623,6.64,12,0.4,0.6,0.8915880202926426,1,1,0
4624,10.96,17,4.8,0.2,0.7456801866937289,0,0,0
4625,65.85,10,10.5,0.1,0.807117780994142,1,1,0
4626,176.78,22,3.4,1.3,1.6947719409478523,0,1,0
4627,58.64,14,5.8,1.5,0.4769908970625425,0,1,0
4628,119.07,16,6.7,1.6,0.6760317452614788,0,1,0
4629,72.62,18,5.9,0.1,0.600899990034803,0,1,0
4630,83.59,8,0.1,0.4,0.5420621502388089,1,0,0
4631,31.0,15,11.7,1.4,0.6282089003093114,1,0,0
4632,74.65,2,15.9,4.2,1.2439030745753246,0,1,0
4633,36.86,14,2.1,0.1,1.4897563304425243,0,1,0
4634,309.59,17,2.3,1.6,1.6798489079180825,1,1,0
4635,37.53,10,10.5,0.3,0.9535505928203268,0,1,0
4636,43.11,5,6.2,2.6,1.0079938433333544,0,1,0
4637,22.65,13,8.6,2.2,1.0408438078239153,0,0,0
4638,140.55,11,0.1,0.1,1.2253096383480373,1,1,0
4639,30.63,12,0.7,2.3,1.077837613791557,0,1,0
4640,23.17,14,2.0,2.6,0.4182474392950307,1,0,0
4641,15.29,15,2.7,0.6,2.151792208712094,0,0,0
4642,92.94,16,5.6,0.4,0.9140907487535612,1,1,0
4643,140.66,19,0.0,1.8,1.2476095692139015,0,1,0
4644,37.59,13,0.4,1.0,0.9050087446575213,1,1,0
4645,56.5,10,0.7,7.4,0.5610402419780622,0,1,0
4646,142.67,12,1.0,4.1,1.0969745779200704,0,0,0
4647,249.11,22,10.9,1.5,1.0978109253518562,0,1,0
4648,128.41,18,3.2,4.2,1.521056053581203,0,1,0
4649,454.77,16,29.6,10.3,5.73581625803502,1,0,1
4650,213.69,2,51.0,35.5,6.22076853985927,1,0,1
4651,72.09,12,6.2,3.0,0.7289548653397276,0,1,0
4652,111.63,5,1.8,3.9,1.482131729396483,0,1,0
4653,37.77,11,4.7,1.4,0.4755369500249501,1,0,0
4654,315.84,15,11.7,18.6,3.7026910198426175,1,0,1
4655,74.17,19,7.3,0.3,1.034184159789349,0,0,0
4656,50.84,17,7.5,3.6,0.4875038404161679,1,1,0
4657,69.89,12,4.2,0.4,1.1162514730003295,1,1,0
4658,81.79,12,5.2,3.7,0.3751084305490249,1,1,0
4659,124.06,14,3.8,3.7,1.3315965085625467,1,0,0
4660,110.1,12,5.2,1.9,0.3438210467321823,0,1,0
4661,168.02,16,8.8,3.6,0.9119497728434026,0,1,0
4662,45.37,17,4.6,0.9,1.2041671511582666,0,1,0
4663,100.24,16,4.8,3.3,0.8646912209473931,1,1,0
4664,78.34,14,3.8,3.1,1.4745670909538235,1,1,0
4665,6.93,20,18.7,6.4,1.1945598585904649,0,1,0
4666,66.68,13,11.9,3.6,1.3728277949091479,0,1,0
4667,51.44,15,3.8,1.5,0.8780760759351326,1,1,0
4668,51.55,19,19.0,0.9,1.180002708270692,0,1,0
4669,48.37,10,2.7,1.5,1.3158617989050865,0,1,0
4670,53.85,16,4.4,9.9,1.3126305649817103,0,1,0
4671,57.86,19,0.1,1.6,0.9955753731086956,1,1,0
4672,149.7,11,3.3,3.6,0.48799933001088036,1,1,0
4673,113.93,17,8.7,4.4,0.766351627120757,0,1,0
4674,142.29,15,20.7,1.3,0.8771027067509956,0,1,0
4675,8.29,6,0.0,1.6,0.6314870127206269,1,1,0
4676,44.46,15,1.2,6.5,0.6325361058711105,0,0,0
4677,20.31,13,12.6,0.7,0.6799575846421413,0,1,0
4678,142.8,15,0.4,1.5,1.4332259630278448,0,1,0
4679,92.29,15,0.3,4.8,0.9469566933013083,0,1,0
4680,89.4,20,2.4,0.1,1.024841635181858,0,1,0
4681,23.12,9,1.8,2.5,0.9559975843770424,1,1,0
4682,118.25,14,16.6,4.2,0.34197704972984855,0,1,0
4683,144.31,23,0.8,4.1,1.5161017766313156,1,0,0
4684,74.97,15,10.2,2.3,1.0420880125534986,0,0,0
4685,30.95,20,4.3,1.6,1.6100220395144826,0,0,0
4686,236.58,11,1.5,5.5,1.3062093675666755,1,1,0
4687,102.54,6,5.1,0.0,0.8000502250040465,0,1,0
4688,91.16,11,1.1,0.3,0.2452907255563458,0,0,0
4689,135.75,9,5.6,0.2,1.29826220950836,1,1,0
4690,265.5,13,2.4,3.4,0.9619738625846802,1,1,0
4691,24.67,9,2.4,1.6,1.0590698074075686,0,1,0
4692,234.29,21,5.4,27.6,6.0691501888305055,1,0,1
4693,41.63,11,2.4,4.1,0.8926314971820641,0,0,0
4694,95.83,12,2.9,6.8,1.0077224429271379,0,0,0
4695,101.68,9,0.9,0.1,1.57078190871067,1,0,0
4696,27.93,20,5.1,5.3,1.151853526226815,0,1,0
4697,76.18,14,10.4,4.0,0.4077575302213857,0,1,0
4698,63.35,5,3.7,8.1,1.0116007382578114,1,1,0
4699,114.79,14,1.5,0.4,1.1509849859849064,1,1,0
4700,19.92,8,9.0,0.0,0.7567459359160545,0,1,0
4701,41.02,18,7.3,0.5,0.5048608462408366,1,0,0
4702,64.17,17,2.1,2.0,0.8233182451627622,1,0,0
4703,62.52,22,1.3,0.4,1.5444163576742351,1,1,0
4704,11.25,11,2.1,0.4,0.7584447883586953,0,0,0
4705,21.64,15,0.4,3.0,1.850033044079841,0,1,0
4706,53.12,16,7.3,7.5,1.1793307048992427,1,1,0
4707,54.7,22,9.9,0.1,1.5529689085662692,1,0,0
4708,95.18,15,0.2,0.6,1.4501473145767925,1,0,0
4709,173.09,6,0.7,6.3,1.9015381634619575,1,0,0
4710,54.13,17,3.0,1.5,0.5398790657377419,1,1,0
4711,163.48,13,6.2,0.5,0.7122304939546724,0,0,0
4712,11.13,8,6.7,6.6,0.8338185992378879,0,1,0
4713,35.83,11,2.9,2.0,0.9213232977061021,0,0,0
4714,111.43,7,12.4,0.8,1.3254126844258762,0,1,0
4715,89.81,5,1.5,0.6,1.1652565568907045,1,1,0
4716,18.79,11,6.9,1.6,1.133864358214985,0,1,0
4717,90.91,16,8.1,0.4,1.331015348663213,1,1,0
4718,78.4,12,12.1,8.6,1.4965343670043199,0,1,0
4719,35.14,15,0.0,4.6,1.3215941951762442,1,1,0
4720,69.28,14,4.3,3.2,0.3827389569096943,1,1,0
4721,328.87,23,16.8,8.4,3.4054268962906025,0,0,1
4722,63.77,10,2.1,3.6,0.7715833563110025,0,1,0
4723,56.89,5,1.0,2.1,0.886176821258429,0,1,0
4724,370.79,13,9.1,11.2,0.7184806754734312,1,1,0
4725,84.97,16,0.1,0.6,1.3614468768856216,0,1,0
4726,46.17,11,11.8,0.0,0.7964057232177462,0,0,0
4727,91.27,8,8.9,1.9,1.072420345170688,0,0,0
4728,67.62,14,1.0,0.3,0.757598968012324,0,0,0
4729,73.5,16,3.4,5.1,1.896699819144922,1,1,0
4730,34.41,11,1.6,11.9,0.7306541856244527,1,0,0
4731,61.29,11,11.2,1.2,1.077918260101932,1,0,0
4732,136.49,8,5.9,0.4,0.9887469331815611,0,1,0
4733,73.35,11,1.4,2.8,1.2738161052995283,0,1,0
4734,20.84,16,0.4,0.9,0.9201973310344085,1,1,0
4735,67.09,18,0.1,0.7,0.6708998553155157,1,1,0
4736,10.72,10,4.3,3.9,0.5264586201127565,0,1,0
4737,281.32,3,75.9,51.3,4.7352551910962815,1,0,1
4738,48.53,11,4.5,1.9,0.9290160573592817,0,1,0
4739,13.2,14,9.2,3.2,0.5212957643184986,0,1,0
4740,78.93,15,8.2,3.3,0.5380362520953405,0,1,0
4741,64.26,17,4.5,8.6,0.845897492193125,0,1,0
4742,83.27,10,2.3,4.8,1.2646661896208826,0,1,0
4743,79.44,8,3.1,11.0,0.39040936582895325,0,1,0
4744,147.93,8,2.1,4.1,1.2893866479603941,0,1,0
4745,96.34,16,3.6,4.3,0.6692371907009038,0,0,0
4746,166.18,16,65.4,19.3,5.087866333539385,1,0,1
4747,94.06,17,9.5,3.5,0.5832764674494026,0,1,0
4748,59.43,18,15.5,10.7,1.2106894400690966,1,1,0
4749,10.3,16,1.8,2.4,0.5444916674515512,1,0,0
4750,77.31,14,6.1,0.0,1.4956134363690825,1,1,0
4751,35.05,17,13.8,5.2,0.717794067734314,1,1,0
4752,16.86,18,5.4,0.1,0.9966002709549335,0,1,0
4753,14.99,19,4.8,1.4,1.1174861811317331,0,1,0
4754,24.5,14,1.1,3.0,1.025474855661658,0,1,0
4755,57.7,17,3.4,0.2,0.1,0,1,0
4756,18.32,9,18.2,3.7,0.35324722426147404,0,1,0
4757,27.57,15,0.5,6.1,1.1889732953824623,0,1,0
4758,195.95,14,6.2,9.8,1.4825679889060401,0,1,0
4759,156.92,9,0.8,0.2,1.0070442721404471,0,1,0
4760,57.24,7,3.2,1.3,0.570266817685013,1,1,0
4761,31.85,10,4.7,1.4,0.8269837608830432,1,1,0
4762,44.29,11,5.0,2.5,1.9574232325093432,1,1,0
4763,53.16,15,4.0,12.3,0.47970611093063886,0,0,0
4764,146.69,17,3.2,4.2,0.5735651884542434,1,1,0
4765,71.68,7,3.0,1.5,1.3792026878022798,0,0,0
4766,19.16,9,1.8,3.8,1.214734592387446,0,1,0
4767,56.95,18,0.3,4.6,1.0753860605630319,0,0,0
4768,31.6,21,2.6,9.9,0.848751422337225,0,1,0
4769,4.31,16,3.8,4.2,1.4355230345319143,0,1,0
4770,92.54,4,4.3,10.9,1.8937177705930277,1,1,0
4771,145.9,14,1.6,5.0,1.1059328535462285,1,1,0
4772,45.72,15,3.8,3.0,1.3476666256572818,0,0,0
4773,306.96,5,50.5,2.8,6.783155444629182,1,0,1
4774,44.12,10,1.3,2.0,1.3638712568171585,0,1,0
4775,116.84,15,3.5,1.0,1.0717531025048668,0,1,0
4776,6.91,19,9.7,0.2,1.517187425648864,0,1,0
4777,61.62,20,11.1,9.4,1.0820703104327911,1,0,0
4778,89.53,8,0.5,0.1,0.5498193802292763,1,1,0
4779,83.51,8,1.3,5.1,1.3172690005176175,0,1,0
4780,30.64,11,0.2,6.1,1.1699493673632202,1,1,0
4781,29.66,17,1.6,2.1,1.0524247826591069,0,1,0
4782,179.84,20,4.4,1.8,0.555036927619699,1,1,0
4783,50.55,9,10.7,2.6,1.820153298420479,1,0,0
4784,150.45,7,3.8,3.0,1.1862567300815319,0,0,0
4785,76.73,16,8.3,2.6,0.8425481380250885,1,1,0
4786,282.48,16,123.7,5.5,2.7332392630081244,1,0,1
4787,35.59,16,2.2,8.5,0.9062444225458324,0,1,0
4788,26.18,11,7.2,1.1,1.030860594990053,0,1,0
4789,123.75,17,2.6,2.5,1.185053871678582,0,1,0
4790,80.03,13,6.3,5.8,0.7976665443705412,0,1,0
4791,4.11,14,0.6,3.0,0.6947320957790477,0,1,0
4792,47.62,4,4.6,1.1,1.1158933000086955,0,0,0
4793,60.29,21,0.7,12.6,0.7075696985896038,1,1,0
4794,348.22,21,36.3,4.0,2.465189119269124,0,0,1
4795,78.06,12,9.6,1.3,1.3119642644170786,0,0,0
4796,49.27,13,5.7,2.0,1.0347729966984305,1,1,0
4797,29.19,9,2.2,1.7,0.1,0,0,0
4798,23.09,11,2.3,0.4,1.4503579874803951,1,0,0
4799,77.86,15,1.8,3.3,0.3969405259425305,0,1,0
4800,33.2,13,2.3,3.5,0.17952201638002263,1,1,0
4801,129.62,18,0.2,2.0,1.0251637297206575,0,1,0
4802,85.61,9,8.2,0.8,0.7636639293417783,1,1,0
4803,44.73,18,15.0,2.5,1.0094018516307488,0,1,0
4804,86.12,16,2.1,0.8,1.638508593004262,1,1,0
4805,88.94,17,3.6,5.5,2.105216920849207,0,1,0
4806,40.69,18,5.4,4.8,0.7874317365475666,0,1,0
4807,24.29,10,1.6,1.9,0.759160756659901,0,1,0
4808,36.91,11,12.1,1.5,1.1689029642751265,0,1,0
4809,142.62,23,1.9,10.2,1.1051175394675075,1,1,0
4810,51.46,8,16.0,2.5,0.48701818925360396,0,1,0
4811,34.92,19,3.5,5.0,1.2445044765627227,0,1,0
4812,166.54,15,0.2,0.9,1.3107013734549138,1,1,0
4813,81.81,9,1.6,4.4,0.8763964828596313,0,0,0
4814,124.86,22,0.0,2.0,0.7354542402467839,0,1,0
4815,58.59,9,4.8,3.1,1.2548149791443468,1,0,0
4816,113.75,14,2.5,1.7,1.1046104464538165,0,1,0
4817,170.08,13,15.4,2.4,0.6246909039561165,0,1,0
4818,427.05,4,26.1,11.5,2.2057395262663326,1,1,1
4819,149.0,13,2.3,5.9,0.796605652169728,0,1,0
4820,120.8,15,6.8,3.8,0.8142652734027178,0,0,0
4821,34.7,11,2.2,2.8,1.0897045267687222,0,1,0
4822,32.66,17,3.0,0.9,1.2368138188471836,0,1,0
4823,13.49,12,1.8,0.4,1.325696880194555,1,1,0
4824,300.58,4,2.8,26.3,2.849917303322708,0,1,1
4825,94.5,12,13.6,0.2,1.215288742043147,0,1,0
4826,59.88,15,0.7,2.2,0.9395099800717758,0,1,0
4827,62.03,8,3.7,1.0,0.5731673809500326,0,1,0
4828,80.68,12,6.1,4.3,1.1717576178431368,1,1,0
4829,54.52,17,11.5,4.5,1.3957591429630893,0,0,0
4830,136.63,18,3.2,6.3,1.1880646002114437,0,1,0
4831,63.99,19,6.7,3.8,1.5993606752568605,0,1,0
4832,102.51,14,1.3,0.7,0.7967010823339602,0,1,0
4833,24.72,10,8.1,8.0,1.5196881681555998,0,1,0
4834,30.42,21,2.1,4.1,0.1,0,1,0
4835,132.25,9,8.7,5.2,0.94253826470642,1,1,0
4836,132.19,14,3.7,1.2,1.7145084925741747,0,1,0
4837,42.92,14,4.5,0.5,2.1166025338358603,1,0,0
4838,130.53,11,2.4,0.1,1.2738300991587803,0,1,0
4839,216.93,21,29.3,19.0,3.9324466697045395,1,1,1
4840,53.76,14,3.6,12.1,1.0115102798614524,0,0,0
4841,158.21,19,0.0,0.3,1.6181338144253679,1,1,0
4842,107.54,17,13.9,6.6,1.5475981008990967,0,0,0
4843,37.58,13,5.6,1.4,1.3867269663478203,1,1,0
4844,32.74,11,3.2,3.4,0.5289442715211028,1,1,0
4845,116.05,20,13.6,3.5,0.8926358413093077,0,1,0
4846,100.32,16,2.1,5.4,1.0219612012447468,0,1,0
4847,22.19,15,0.2,2.5,0.7272015620454864,0,0,0
4848,65.44,13,2.3,1.1,0.35421538617357773,0,1,0
4849,20.53,11,12.9,3.9,0.8307350650848476,0,1,0
4850,77.44,20,13.3,0.4,0.37606704335545305,1,1,0
4851,45.62,16,1.4,2.4,2.1618936769269084,0,1,0
4852,25.31,14,1.8,3.2,0.7667651199693599,0,1,0
4853,68.1,14,0.0,0.9,0.9185930108641254,0,1,0
4854,197.92,18,5.5,1.7,0.5388167549831897,1,1,0
4855,103.01,11,4.6,2.0,0.8173652480391181,0,1,0
4856,72.27,17,0.4,0.9,1.1047441558433932,0,1,0
4857,35.71,20,13.8,2.8,1.1269706723084574,1,1,0
4858,44.3,20,0.8,6.9,0.6867344433336222,0,1,0
4859,119.21,7,0.3,0.4,1.1598569697817378,0,0,0
4860,39.67,20,2.6,0.3,1.2093943919943155,0,1,0
4861,35.47,23,2.1,0.5,0.8022170568092628,1,0,0
4862,66.44,15,1.6,0.4,0.8510816815026263,1,1,0
4863,15.81,17,1.6,3.0,0.8987480241180107,0,1,0
4864,34.13,13,6.1,0.2,1.319767268194856,0,1,0
4865,117.13,22,0.9,3.5,1.2778177506285437,0,1,0
4866,5.46,13,0.7,3.7,1.1496374297302703,0,1,0
4867,27.54,8,0.9,2.7,0.8253633528328628,1,1,0
4868,91.75,10,1.1,1.9,1.4263276263363873,0,1,0
4869,36.7,23,1.9,2.3,1.1168943519637626,0,1,0
4870,154.41,14,0.2,0.7,1.3191504606713043,1,1,0
4871,5.14,7,5.0,1.0,0.6346030619040506,0,1,0
4872,76.83,10,3.3,4.4,1.5150231169191457,1,1,0
4873,41.66,12,5.2,3.8,1.0456433222363448,0,1,0
4874,36.19,7,4.7,11.5,1.774723775329217,0,1,0
4875,124.89,19,21.2,3.1,0.9021196427001191,0,1,0
4876,15.23,10,6.0,8.9,1.5644982842280242,1,1,0
4877,88.57,17,0.2,2.6,0.8003665368172015,0,1,0
4878,71.77,14,10.6,3.2,0.6710618164967749,1,1,0
4879,87.03,9,1.2,0.7,1.1631261776697834,0,1,0
4880,53.6,8,6.2,1.8,1.431840054564818,1,1,0
4881,5.44,15,11.9,0.4,0.7119604314667791,0,0,0
4882,118.93,11,4.6,1.6,1.0012299600639762,0,1,0
4883,77.6,9,9.9,4.0,1.3511480713923183,0,1,0
4884,22.58,16,0.5,4.8,1.4188339297054715,1,1,0
4885,469.72,16,15.7,21.4,4.1249267791244595,1,0,1
4886,78.5,9,0.8,0.3,1.234768307421925,1,1,0
4887,58.81,4,6.9,0.6,1.0541275203005864,0,1,0
4888,106.26,11,0.7,9.7,1.1925991025892788,0,1,0
4889,76.47,11,7.1,0.1,0.9090427135917489,0,1,0
4890,52.95,16,3.3,6.5,0.6584781420913284,1,1,0
4891,82.14,15,54.1,30.8,5.399600109288905,1,0,1
4892,89.76,13,0.0,7.6,1.3983025869119714,0,1,0
4893,168.1,12,5.3,3.7,0.7885703467013279,0,1,0
4894,98.78,16,2.9,7.3,1.5310619300558297,1,1,0
4895,44.23,19,5.5,1.2,0.7455743367323104,0,1,0
4896,62.52,11,4.3,1.3,0.7268965410936162,0,0,0
4897,32.69,10,2.1,0.2,1.2759515872158436,0,1,0
4898,60.31,13,6.9,2.9,0.8140864041984222,0,1,0
4899,119.29,17,3.2,1.0,0.7941043841872287,1,1,0
4900,160.48,17,4.9,1.0,1.2920881423795612,0,0,0
4901,68.25,11,6.5,2.0,1.2215145121336526,0,1,0
4902,108.87,15,8.7,0.4,1.0360991898403764,0,1,0
4903,66.07,16,3.9,1.2,1.0015381568505457,1,1,0
4904,37.58,8,4.7,0.6,1.3226550998538262,0,1,0
4905,172.32,12,2.4,4.9,0.9416004627187519,0,1,0
4906,209.21,14,5.4,3.8,0.40969681495733057,0,1,0
4907,88.27,9,2.7,3.9,1.3140225959538014,0,1,0
4908,22.82,15,7.1,3.5,1.1350186580535337,0,1,0
4909,42.96,14,3.8,0.7,0.8967012229413795,1,1,0
4910,260.45,2,14.5,17.6,1.5,1,0,1
4911,43.78,16,4.3,1.5,1.7274625413717244,1,1,0
4912,41.21,17,3.2,0.1,1.1761283861454712,0,1,0
4913,37.35,16,1.7,0.6,0.9899684076074935,1,1,0
4914,79.08,18,7.2,4.5,1.1094373638504553,0,1,0
4915,129.95,14,6.3,1.4,0.930054674615434,0,1,0
4916,50.28,10,6.0,1.9,1.2761956241616776,0,0,0
4917,104.87,14,8.1,20.7,1.8798336469970318,0,1,0
4918,22.64,12,5.5,1.5,1.0865926142669717,0,1,0
4919,30.64,13,3.6,3.3,0.8643474592259968,0,1,0
4920,26.68,18,1.3,5.5,1.1148641875644598,0,0,0
4921,19.58,15,5.2,6.8,0.8023043306848396,1,1,0
4922,82.15,10,1.4,5.1,1.1389874741519748,0,1,0
4923,81.73,16,6.9,0.0,0.7489744407409524,0,1,0
4924,130.18,12,5.6,1.1,0.6490844166890806,0,0,0
4925,111.1,15,1.9,4.0,0.4165608825808662,0,1,0
4926,29.89,13,2.6,4.8,1.0598109109596265,1,1,0
4927,97.22,18,5.4,0.5,1.0839385698699862,0,1,0
4928,131.81,19,16.8,24.3,2.785536283505926,0,0,1
4929,92.63,11,1.4,2.7,1.194845134529214,0,1,0
4930,12.07,14,1.3,0.2,1.3417504354044891,0,1,0
4931,104.58,6,7.3,1.0,1.321010884648342,0,1,0
4932,98.33,14,3.1,5.1,0.9017877633716704,1,1,0
4933,163.97,15,0.8,0.1,1.6212545121216464,0,1,0
4934,57.41,11,0.1,1.3,1.2869919313498643,1,0,0
4935,95.52,17,10.3,3.7,1.102181771446164,0,1,0
4936,135.61,17,2.8,5.1,1.1022494533209226,1,1,0
4937,22.22,16,6.8,1.1,0.989939319493266,0,1,0
4938,266.59,11,6.2,1.1,0.1,0,1,0
4939,399.94,21,16.8,2.5,6.735076725074533,1,0,1
4940,46.26,15,0.4,3.4,0.7789845790501875,0,1,0
4941,40.01,14,1.2,5.1,1.0202863572903695,0,1,0
4942,35.21,13,2.1,5.5,1.07056424395834,0,1,0
4943,26.09,14,3.4,1.1,1.1271543063873932,0,1,0
4944,126.09,13,0.7,0.1,1.3202891897331053,0,1,0
4945,127.18,20,5.4,5.8,1.1242854474950423,1,1,0
4946,158.83,22,3.2,2.2,0.7018492990405505,1,0,0
4947,87.21,18,2.2,7.1,1.7642538562637842,1,1,0
4948,49.49,13,13.4,0.1,1.086970352768957,0,0,0
4949,191.61,10,3.2,2.0,1.057640870838593,1,1,0
4950,108.87,11,10.3,1.3,0.7824180281598614,0,0,0
4951,45.82,16,0.2,8.0,1.3507274255150643,0,1,0
4952,11.99,15,8.3,2.4,1.2567292415134355,0,1,0
4953,165.23,14,4.4,6.0,0.16591946434460436,1,1,0
4954,155.64,16,1.4,0.2,1.0783918008340208,0,1,0
4955,33.99,14,0.3,5.0,1.0751436301139627,1,0,0
4956,68.07,13,6.1,4.3,1.0644546131195773,1,1,0
4957,10.6,15,18.3,6.5,1.5732619424635703,1,1,0
4958,4.82,14,3.9,0.1,1.020924417764848,0,1,0
4959,86.39,19,38.0,1.2,3.1500255443169918,1,0,1
4960,249.84,18,5.7,1.8,0.2914393156341948,1,1,0
4961,26.35,18,8.4,4.0,0.6171097741818122,1,0,0
4962,54.41,12,0.6,1.1,0.6017967125058458,0,0,0
4963,48.51,19,4.1,1.9,1.1401736206761237,1,0,0
4964,143.68,15,15.7,2.1,0.9192675998143319,0,0,0
4965,105.95,13,2.0,2.4,1.0242563306199466,0,1,0
4966,100.64,12,2.9,0.0,0.7091371626065457,0,1,0
4967,72.42,14,7.9,1.5,1.4502213789541567,0,0,0
4968,40.07,11,0.7,6.1,0.8469550613504683,0,1,0
4969,14.59,8,7.0,0.7,0.9509687605782471,1,1,0
4970,6.72,14,5.3,0.1,1.2355762479109438,0,1,0
