transaction_id,customer_id,purchase_date,amount
1741,448,2023-05-10,223.85
1742,448,2023-09-07,911.48
1743,449,2023-03-11,2318.1
1744,449,2023-05-21,1331.65
1745,449,2023-10-10,1931.07
1746,449,2023-09-09,997.06
1747,449,2023-03-12,1936.48
1748,449,2023-10-21,1517.01
1749,450,2023-11-13,1543.24
1750,450,2023-08-24,855.53
1751,450,2023-07-09,50.0
1752,450,2023-05-18,955.54
1753,450,2023-07-01,1064.68
1754,450,2023-03-24,954.71
1755,450,2023-03-12,834.52
1756,450,2023-04-18,643.28
1757,450,2023-08-01,729.91
1758,451,2023-06-18,852.0
1759,451,2023-01-17,603.73
1760,451,2023-09-19,1905.93
1761,451,2023-08-09,1326.89
1762,451,2023-09-09,1154.33
1763,452,2023-05-10,612.21
1764,452,2023-12-06,357.14
1765,452,2023-09-06,1173.35
1766,453,2022-12-14,1402.71
1767,453,2022-12-07,1970.64
1768,453,2023-05-30,1840.04
1769,453,2023-04-06,831.73
1770,454,2023-04-18,1367.83
1771,454,2023-07-05,2399.46
1772,454,2023-04-27,1800.56
1773,454,2023-10-04,1159.28
1774,454,2023-09-15,3187.89
1775,455,2022-10-04,496.59
1776,456,2023-08-02,2057.67
1777,456,2023-08-07,1219.25
1778,456,2023-12-29,1837.3
1779,456,2023-07-04,2499.83
1780,456,2023-05-30,2544.22
1781,456,2023-10-26,1483.39
1782,456,2023-07-04,1915.76
1783,456,2023-05-03,1954.78
1784,456,2023-08-03,1004.45
1785,457,2023-02-14,533.39
1786,458,2023-05-30,946.6
1787,458,2023-10-25,2098.3
1788,458,2023-06-03,1640.12
1789,458,2023-07-18,2155.26
1790,458,2023-12-07,2226.61
1791,458,2023-07-18,1617.23
1792,458,2023-07-05,1467.76
1793,458,2023-10-01,1709.72
1794,458,2023-12-06,867.97
1795,458,2023-12-18,874.51
1796,458,2023-06-22,2340.7
1797,458,2023-09-24,1422.73
1798,459,2023-08-29,1882.05
1799,459,2023-03-02,2477.74
1800,459,2023-08-20,1919.62
1801,459,2023-08-20,2495.95
1802,459,2023-07-21,1956.5
1803,459,2023-06-20,2234.04
1804,459,2023-10-30,1219.46
1805,459,2023-02-17,2023.15
1806,459,2023-06-04,1577.19
1807,459,2023-10-01,1008.6
1808,459,2023-10-18,2967.58
1809,459,2023-03-25,1729.25
1810,460,2023-09-11,200.78
1811,461,2023-02-27,1659.74
1812,461,2023-02-28,1888.35
1813,462,2023-05-06,464.59
1814,462,2023-06-21,392.56
1815,462,2023-05-21,602.17
1816,463,2023-05-13,1059.54
1817,464,2023-05-17,479.13
1818,464,2023-03-15,1226.64
1819,464,2023-06-22,1118.07
1820,464,2023-10-18,1219.01
1821,464,2023-11-12,1181.71
1822,465,2023-04-13,660.78
1823,465,2023-04-12,574.02
1824,465,2022-10-29,432.36
1825,465,2023-02-16,391.76
1826,466,2023-08-31,1647.67
1827,466,2023-12-10,1627.8
1828,466,2023-03-31,240.85
1829,466,2023-09-19,2357.95
1830,466,2023-06-05,1694.26
1831,466,2023-06-30,3030.31
1832,466,2023-02-20,1691.52
1833,466,2023-04-22,389.57
1834,467,2023-09-30,2086.85
1835,467,2023-09-24,1803.12
1836,467,2023-09-12,2453.5
1837,467,2023-08-16,2312.01
1838,467,2023-08-11,2187.24
1839,467,2023-11-11,2551.85
1840,467,2023-10-29,2076.95
1841,468,2023-04-13,1450.72
1842,469,2023-06-21,747.28
1843,469,2023-05-19,1231.25
1844,469,2023-07-24,335.96
1845,470,2022-12-26,388.82
1846,470,2023-02-28,337.15
1847,471,2023-08-20,1882.18
1848,471,2023-04-01,1841.9
1849,471,2023-03-30,3028.52
1850,471,2023-04-28,1841.91
1851,471,2023-09-10,1787.13
1852,471,2023-06-15,1643.67
1853,471,2023-06-14,2669.76
1854,471,2023-07-04,1606.44
1855,471,2023-04-19,894.33
1856,471,2023-02-08,1341.46
1857,471,2023-10-11,2753.94
1858,471,2023-04-27,1202.44
1859,472,2023-09-27,771.05
1860,472,2023-10-25,3022.94
1861,472,2023-04-22,1900.33
1862,472,2023-04-23,1481.73
1863,472,2023-08-30,2053.68
1864,472,2023-12-11,1611.16
1865,472,2023-08-25,1249.82
1866,472,2023-05-01,3185.48
1867,472,2023-12-31,1678.5
1868,472,2023-04-01,2657.52
1869,472,2023-04-23,1985.15
1870,472,2023-06-21,1429.23
1871,472,2023-03-30,2150.27
1872,472,2023-05-13,2851.96
1873,473,2022-11-29,251.16
1874,474,2023-04-27,523.13
1875,475,2023-02-10,2007.72
1876,475,2023-06-08,1604.03
1877,476,2023-04-20,723.93
1878,476,2023-06-23,700.33
1879,476,2023-01-23,573.74
1880,476,2022-12-30,920.39
1881,476,2023-07-19,1034.03
1882,477,2023-06-14,1836.47
1883,477,2023-04-24,710.81
1884,477,2023-04-01,1458.32
1885,477,2023-11-29,2184.71
1886,477,2023-08-23,2148.58
1887,477,2023-10-23,3520.04
1888,477,2023-04-15,1048.09
1889,477,2023-03-10,1904.58
1890,477,2023-09-25,1667.73
1891,478,2023-03-11,1474.11
1892,478,2023-02-04,576.52
1893,479,2023-12-04,1680.74
1894,479,2023-04-19,1518.95
1895,480,2022-09-10,1181.8
1896,481,2023-02-12,207.45
1897,481,2022-10-25,629.85
1898,481,2022-12-29,432.76
1899,481,2023-02-17,624.17
1900,482,2023-03-20,2506.28
1901,482,2023-05-06,1579.04
1902,482,2023-07-08,300.59
1903,482,2023-12-03,2010.6
1904,482,2023-11-12,2024.83
1905,482,2023-08-25,2761.39
1906,482,2023-10-13,874.4
1907,482,2023-11-26,1078.68
1908,482,2023-03-18,1324.24
1909,482,2023-08-15,960.5
1910,482,2023-12-18,1990.25
1911,483,2023-09-03,1579.47
1912,483,2023-08-31,1355.46
1913,483,2023-06-24,781.42
1914,483,2023-11-27,2581.15
1915,483,2023-10-25,880.51
1916,483,2023-07-28,1161.71
1917,483,2023-08-12,1861.41
1918,483,2023-05-22,3609.01
1919,483,2023-12-01,1197.43
1920,483,2023-05-05,1534.28
1921,483,2023-07-12,3073.38
1922,483,2023-08-29,2535.53
1923,484,2023-02-06,549.24
1924,484,2023-04-23,1131.57
1925,484,2023-10-30,837.37
1926,484,2023-09-11,818.7
1927,485,2023-08-12,476.97
1928,486,2023-03-17,1922.88
1929,487,2023-08-27,1147.16
1930,488,2022-08-27,396.09
1931,489,2023-02-15,530.83
1932,490,2022-11-19,424.05
1933,491,2023-12-20,1465.61
1934,491,2023-12-23,745.49
1935,491,2023-10-19,1634.84
1936,491,2023-08-23,1956.31
1937,491,2023-05-29,1231.6
1938,491,2023-05-15,1928.48
1939,491,2023-07-23,1935.09
1940,491,2023-07-02,1506.37
1941,491,2023-11-28,1232.2
1942,491,2023-09-10,1890.01
1943,492,2023-07-18,1972.41
1944,493,2023-09-30,936.43
1945,493,2023-03-12,520.75
1946,493,2023-08-25,344.51
1947,493,2023-11-17,845.3
1948,493,2023-11-03,783.43
1949,493,2023-09-27,1184.82
1950,493,2023-10-17,694.65
1951,493,2023-05-21,958.15
1952,494,2023-09-20,648.61
1953,494,2023-12-17,725.02
1954,494,2023-07-04,437.33
1955,495,2023-03-22,680.14
1956,495,2023-10-25,370.66
1957,495,2023-08-10,315.18
1958,495,2023-06-11,488.95
1959,496,2023-09-06,2063.48
1960,497,2023-02-02,133.13
1961,497,2023-06-15,416.02
1962,498,2023-08-14,1660.07
1963,498,2023-02-15,959.05
1964,498,2023-06-04,1742.66
1965,499,2023-07-10,2784.51
1966,499,2023-10-20,3084.48
1967,499,2023-08-08,2123.17
1968,499,2023-10-27,2300.09
1969,499,2023-10-05,2064.74
1970,499,2023-11-30,1218.86
1971,499,2023-05-26,2003.69
1972,499,2023-03-20,2174.74
1973,499,2023-05-18,1278.68
1974,499,2023-05-27,1592.91
1975,499,2023-03-09,1601.63
1976,499,2023-08-23,1681.09
1977,499,2023-06-26,2473.52
1978,500,2023-09-11,2465.13
1979,500,2023-04-11,1675.3
1980,500,2023-07-02,1750.41
1981,500,2023-09-05,1537.16
1982,500,2023-11-11,1482.21
1983,500,2023-02-21,2481.89
1984,500,2023-12-09,993.68
1985,500,2023-08-03,1294.51
1986,500,2023-05-06,2036.77
1987,500,2023-08-08,2363.75
1988,500,2023-11-10,1569.85
1989,500,2023-03-28,1903.9
1990,500,2023-04-01,2590.45
1991,501,2023-10-22,880.39
1992,501,2023-05-09,1351.91
1993,501,2023-07-14,829.5
1994,501,2023-05-31,974.48
1995,501,2023-07-12,1121.76
1996,502,2022-11-12,444.7
1997,503,2023-01-11,1211.67
1998,504,2023-06-01,1471.93
1999,505,2022-12-30,481.62
2000,506,2023-10-29,412.58
2001,506,2023-05-05,357.74
2002,506,2023-04-14,556.76
2003,506,2023-11-03,621.28
2004,507,2023-08-26,1565.82
2005,508,2023-09-17,1099.89
2006,508,2023-04-05,1348.85
2007,508,2023-08-01,1084.77
2008,508,2023-10-12,585.72
2009,508,2023-09-18,1575.5
2010,508,2023-09-01,766.42
2011,509,2023-08-09,368.67
2012,509,2023-04-03,553.13
2013,510,2023-10-01,928.86
2014,510,2023-11-06,1179.95
2015,510,2023-09-30,1012.75
2016,510,2023-09-05,767.35
2017,511,2023-08-03,508.52
2018,511,2023-03-31,463.07
2019,511,2023-07-09,552.72
2020,512,2023-07-15,1701.36
2021,512,2023-02-28,1811.48
2022,512,2023-10-22,2346.37
2023,513,2023-02-22,899.37
2024,513,2023-08-20,1187.31
2025,513,2023-06-12,1540.69
2026,513,2023-06-13,808.73
2027,513,2023-02-03,302.98
2028,514,2023-12-07,350.72
2029,514,2023-12-06,424.51
2030,515,2023-06-30,2278.93
2031,515,2023-01-09,1115.1
2032,515,2023-02-09,1541.01
2033,515,2022-10-26,834.34
2034,516,2022-12-15,423.1
2035,517,2023-10-28,1040.25
2036,517,2023-11-22,668.02
2037,517,2023-08-17,1208.4
2038,517,2023-07-18,954.61
2039,517,2023-11-19,971.43
2040,517,2023-04-07,511.95
2041,518,2023-05-25,1756.43
2042,518,2023-08-26,776.64
2043,518,2023-08-21,834.06
2044,519,2023-04-02,1659.86
2045,519,2023-07-16,2179.42
2046,519,2023-03-19,1434.61
2047,519,2023-10-31,1837.35
2048,519,2023-04-13,1513.0
2049,519,2023-07-06,2411.88
2050,519,2023-08-14,1381.06
2051,520,2023-06-23,1514.93
2052,520,2023-07-22,1664.89
2053,521,2023-04-24,611.4
2054,521,2023-03-11,900.73
2055,521,2023-02-24,846.92
2056,521,2023-01-12,1252.26
2057,521,2023-01-31,603.41
2058,522,2023-06-25,2217.93
2059,523,2023-05-02,1915.23
2060,523,2023-10-31,1214.17
2061,524,2023-10-19,527.64
2062,524,2023-09-16,928.48
2063,524,2023-10-09,907.82
2064,525,2023-09-28,2503.95
2065,525,2023-06-12,1918.53
2066,525,2023-06-28,2548.09
2067,525,2023-05-15,1556.69
2068,525,2023-05-28,1792.36
2069,525,2023-04-10,2001.27
2070,525,2023-08-04,1382.44
2071,525,2023-09-10,2340.59
2072,525,2023-07-22,1919.47
2073,525,2023-07-20,2938.83
2074,525,2023-06-26,1623.17
2075,525,2023-04-15,2341.42
2076,525,2023-04-22,2652.49
2077,526,2023-04-07,543.52
2078,527,2022-09-12,304.06
2079,527,2022-11-05,497.54
2080,528,2023-06-25,1466.91
2081,528,2023-06-03,2162.22
2082,528,2023-02-11,1517.28
2083,528,2023-10-06,2436.15
2084,528,2023-02-26,2021.68
2085,528,2023-04-23,2141.36
2086,528,2023-06-10,946.69
2087,528,2023-08-30,1010.46
2088,529,2023-06-28,1303.16
2089,529,2023-04-20,988.95
2090,529,2023-03-21,1691.93
2091,529,2023-12-10,2919.75
2092,529,2023-09-30,2098.64
2093,529,2023-04-03,411.83
2094,529,2023-07-04,1108.83
2095,529,2023-09-17,2428.77
2096,529,2023-05-23,2141.51
2097,529,2023-04-09,2435.15
2098,530,2023-06-26,580.85
2099,530,2023-03-19,92.93
2100,530,2023-02-19,319.41
2101,531,2023-06-10,771.83
2102,531,2023-02-03,2264.81
2103,531,2023-05-16,1225.52
2104,531,2022-12-30,1764.92
2105,531,2023-06-20,1736.61
2106,531,2023-06-14,1674.69
2107,532,2023-04-22,1397.09
2108,532,2023-01-19,923.05
2109,532,2022-11-09,1629.12
2110,532,2023-01-16,587.57
2111,533,2023-03-12,1568.47
2112,533,2023-08-16,2588.99
2113,533,2023-11-25,1998.98
2114,533,2023-11-04,2214.84
2115,533,2023-07-27,988.05
2116,534,2023-12-10,1162.35
2117,535,2023-05-05,194.54
2118,536,2023-05-18,472.52
2119,536,2023-09-11,499.57
2120,536,2023-06-17,319.61
2121,536,2023-01-04,416.55
2122,537,2023-01-22,1066.65
2123,537,2023-03-22,2168.48
2124,537,2023-07-05,1448.76
2125,537,2022-12-30,1526.6
2126,538,2023-08-10,844.91
2127,539,2023-05-22,1088.22
2128,539,2023-06-14,1371.13
2129,539,2023-10-04,1101.23
2130,539,2023-04-28,652.82
2131,539,2023-07-07,951.31
2132,539,2023-08-19,1379.35
2133,540,2023-09-12,1548.93
2134,540,2023-10-24,855.58
2135,540,2023-10-12,1685.58
2136,540,2023-04-29,752.8
2137,541,2023-05-02,443.33
2138,541,2023-05-14,288.29
2139,542,2023-02-18,1034.28
2140,542,2023-09-08,854.01
2141,542,2023-01-05,864.08
2142,542,2023-02-24,758.62
2143,543,2023-05-05,2080.11
2144,543,2023-05-09,729.56
2145,543,2023-04-24,2179.16
2146,543,2023-03-25,1136.94
2147,543,2023-05-30,1416.91
2148,543,2023-09-12,2567.81
2149,543,2023-04-15,3021.13
2150,543,2023-10-03,1760.73
2151,543,2023-08-30,2261.21
2152,544,2023-02-20,1478.58
2153,545,2023-05-20,358.93
2154,545,2023-07-02,1456.63
2155,545,2023-07-11,1884.43
2156,545,2023-09-16,2040.38
2157,545,2023-07-27,2807.34
2158,545,2023-07-07,1689.45
2159,546,2023-10-22,1011.21
2160,546,2023-02-05,485.36
2161,546,2023-08-02,456.82
2162,546,2023-01-30,1010.45
2163,546,2023-03-13,855.84
2164,546,2023-07-31,679.25
2165,546,2023-11-03,1009.13
2166,547,2023-04-19,707.22
2167,548,2023-07-24,1593.07
2168,548,2023-08-31,1769.64
2169,548,2023-07-21,989.23
2170,548,2023-03-26,2138.65
2171,548,2023-11-28,1883.22
2172,548,2023-08-23,1899.43
2173,548,2023-08-27,1338.51
2174,548,2023-07-21,1916.01
2175,549,2023-10-25,1407.46
2176,549,2023-07-15,2450.77
2177,549,2023-08-24,2023.5
2178,549,2023-06-10,1854.29
2179,549,2023-05-22,2202.72
2180,549,2023-12-07,2122.37
2181,549,2023-02-20,198.17
2182,549,2023-10-18,1695.82
2183,549,2023-10-17,1657.7
2184,549,2023-11-19,1130.7
2185,550,2023-03-23,2911.85
2186,550,2023-11-27,2428.24
2187,550,2023-05-18,1273.74
2188,550,2023-06-22,2948.81
2189,550,2023-03-14,2136.06
2190,550,2023-11-13,1535.2
2191,550,2023-09-13,1886.68
2192,551,2023-04-26,434.32
2193,551,2023-07-20,755.88
2194,551,2023-04-03,1278.19
2195,551,2023-02-20,894.81
2196,552,2023-09-05,1927.66
2197,552,2023-07-30,1856.06
2198,553,2023-03-14,109.17
2199,553,2022-09-09,267.54
2200,554,2023-07-04,1079.15
2201,554,2023-06-10,1577.53
2202,554,2023-02-24,1436.7
2203,554,2023-10-17,1059.8
2204,554,2023-02-21,1630.67
2205,554,2023-04-02,1706.13
2206,555,2023-07-16,950.59
2207,555,2023-07-11,948.9
2208,555,2023-08-31,1296.01
2209,555,2023-04-24,351.15
2210,555,2023-07-10,1273.74
2211,556,2022-11-21,205.75
2212,557,2023-05-25,2447.89
2213,557,2023-08-25,2143.9
2214,557,2023-09-08,1263.79
2215,557,2023-05-16,2361.16
2216,557,2023-10-14,1458.38
2217,557,2023-10-02,2536.2
2218,557,2023-08-03,2371.61
2219,557,2023-06-15,1044.46
2220,557,2023-02-22,1668.92
2221,557,2023-04-24,1661.09
2222,557,2023-08-09,1253.18
2223,558,2023-02-19,299.01
2224,559,2023-01-26,344.73
2225,560,2023-05-30,318.74
2226,560,2023-04-29,1017.61
2227,561,2022-11-10,295.39
2228,562,2023-06-12,452.26
2229,562,2023-01-29,435.03
2230,562,2023-04-02,1327.19
2231,562,2023-03-28,766.45
2232,563,2023-05-29,1972.3
2233,563,2023-05-16,269.83
2234,563,2023-08-26,1127.91
2235,564,2023-11-09,1108.81
2236,564,2023-06-20,1548.89
2237,564,2023-11-08,2334.92
2238,565,2023-08-09,2338.36
2239,565,2023-08-31,2044.45
2240,565,2023-03-17,591.8
2241,565,2023-08-13,715.25
2242,565,2023-09-14,506.89
2243,565,2023-05-17,2108.29
2244,565,2023-05-28,1733.87
2245,565,2023-03-08,2008.39
2246,565,2023-11-02,1941.12
2247,565,2023-09-03,2027.72
2248,565,2023-08-11,1584.25
2249,566,2023-03-10,386.06
2250,567,2023-10-18,994.91
2251,567,2023-05-07,1080.69
2252,568,2023-08-17,1343.71
2253,568,2023-05-05,703.94
2254,568,2023-07-11,948.06
2255,568,2023-03-02,1403.13
2256,569,2023-01-17,1209.52
2257,569,2023-01-18,544.92
2258,569,2023-08-27,861.43
2259,570,2023-08-10,477.19
2260,570,2023-08-15,512.71
2261,570,2023-06-25,340.88
2262,571,2023-03-18,1477.63
2263,571,2023-10-16,1741.21
2264,571,2023-05-14,1460.53
2265,571,2023-10-30,2321.0
2266,571,2023-04-18,2456.93
2267,571,2023-10-22,2170.12
2268,572,2022-12-07,517.66
2269,573,2023-06-29,852.58
2270,573,2023-09-19,1276.19
2271,573,2023-05-09,878.66
2272,573,2023-10-07,923.54
2273,574,2023-08-07,188.26
2274,574,2023-09-22,620.91
2275,574,2023-03-05,887.93
2276,574,2023-08-21,569.19
2277,575,2023-02-14,2061.85
2278,575,2023-03-16,1082.91
2279,576,2023-04-24,1769.67
2280,576,2023-05-10,2946.81
2281,576,2023-08-07,1640.76
2282,576,2023-06-30,1662.88
2283,576,2023-07-08,2387.17
2284,576,2023-09-22,1597.07
2285,577,2023-09-03,1050.95
2286,577,2023-04-04,1166.78
2287,577,2023-04-27,952.04
2288,577,2023-11-09,1128.96
2289,577,2023-06-30,821.26
2290,577,2023-03-08,860.17
2291,577,2023-04-30,1495.28
2292,578,2023-02-28,232.16
2293,579,2023-10-25,612.96
2294,580,2023-08-03,516.54
2295,580,2023-05-08,292.16
2296,580,2023-07-22,266.88
2297,581,2022-08-01,538.54
2298,581,2022-07-24,171.02
2299,582,2023-03-29,1521.39
2300,582,2023-08-01,1721.56
2301,582,2023-06-16,2018.53
2302,582,2023-02-23,1340.09
2303,582,2023-11-08,1438.87
2304,582,2023-06-23,1359.08
2305,582,2023-12-05,2570.45
2306,582,2023-07-23,2184.21
2307,583,2023-01-08,1382.78
2308,583,2022-11-27,1202.42
2309,584,2023-07-27,862.33
2310,584,2023-08-01,471.46
2311,584,2023-01-28,548.54
2312,584,2023-06-13,922.15
2313,584,2023-09-19,829.23
2314,584,2023-02-05,1125.53
2315,585,2023-11-05,1866.21
2316,585,2023-07-10,2395.43
2317,585,2023-09-07,1207.47
2318,585,2023-10-26,1399.99
2319,585,2023-06-03,1775.72
2320,585,2023-11-03,652.93
2321,585,2023-02-05,785.51
2322,585,2023-05-28,1697.55
2323,585,2023-07-07,1745.07
2324,586,2023-06-15,2138.08
2325,586,2023-11-15,530.66
2326,586,2023-08-14,1916.79
2327,586,2023-10-12,1100.81
2328,586,2023-05-21,2179.6
2329,586,2023-09-19,2647.47
2330,587,2022-12-12,213.87
2331,587,2022-11-30,185.46
2332,588,2023-03-02,433.92
2333,588,2023-04-05,574.44
2334,589,2023-01-04,350.81
2335,590,2023-07-13,967.71
2336,590,2023-10-24,529.32
2337,590,2023-03-24,2287.74
2338,590,2023-02-23,1839.72
2339,590,2023-06-27,1607.92
2340,590,2023-09-20,406.01
2341,590,2023-09-25,2485.17
2342,590,2023-07-06,2509.86
2343,590,2023-07-24,1461.3
2344,591,2023-01-18,447.48
2345,592,2023-07-23,787.25
2346,592,2023-09-26,1243.94
2347,592,2023-10-15,592.57
2348,592,2023-05-14,1143.74
2349,593,2023-06-01,1925.19
2350,593,2023-01-01,889.2
2351,593,2023-06-03,1523.88
2352,593,2022-11-22,1403.89
2353,594,2023-05-20,304.19
2354,594,2023-06-27,605.85
2355,595,2023-09-23,288.55
2356,595,2023-08-20,1405.68
2357,595,2023-12-02,1563.41
2358,595,2023-09-13,1918.29
2359,595,2023-07-10,2187.57
2360,595,2023-07-12,1119.65
2361,596,2023-06-13,386.14
2362,596,2023-02-17,314.78
2363,597,2023-09-04,853.38
2364,597,2023-04-26,655.64
2365,597,2023-01-27,1147.69
2366,598,2022-12-19,523.34
2367,598,2023-01-07,551.03
2368,599,2023-03-12,431.72
2369,600,2023-04-30,434.46
2370,601,2022-12-06,326.65
2371,601,2023-01-07,502.57
2372,602,2023-01-10,1259.1
2373,602,2023-05-04,1304.36
2374,603,2023-07-04,1174.4
2375,603,2023-07-20,999.41
2376,603,2023-08-26,3473.14
2377,603,2023-06-06,2546.15
2378,603,2023-04-22,926.74
2379,603,2023-06-07,2207.11
2380,604,2023-04-10,392.22
2381,604,2023-09-24,468.01
2382,605,2022-08-26,668.79
2383,605,2023-05-05,356.19
2384,605,2022-10-15,239.55
2385,606,2023-03-21,1475.68
2386,606,2023-02-18,776.63
2387,606,2023-09-27,818.7
2388,606,2023-05-14,497.71
2389,606,2023-08-27,1072.57
2390,606,2023-01-14,536.3
2391,607,2023-07-29,322.69
2392,607,2023-07-01,835.56
2393,607,2023-06-13,1045.28
2394,607,2023-10-05,173.66
2395,607,2023-03-27,1049.57
2396,607,2023-09-27,1041.82
2397,607,2023-05-19,1047.22
2398,608,2022-12-27,1743.84
2399,609,2023-05-30,742.49
2400,609,2023-02-26,987.43
2401,609,2023-09-20,1226.36
2402,609,2023-10-07,686.67
2403,610,2023-03-17,1412.84
2404,610,2023-07-16,1943.83
2405,610,2023-05-03,1271.01
2406,610,2023-09-04,1889.86
2407,611,2022-10-15,394.88
2408,612,2023-06-07,474.26
2409,612,2023-06-23,402.99
2410,613,2023-07-24,1301.95
2411,613,2023-05-30,1065.76
2412,614,2023-10-02,957.74
2413,614,2023-07-18,96.12
2414,614,2023-03-07,465.19
2415,614,2023-01-11,574.59
2416,614,2023-08-31,1644.77
2417,615,2023-06-17,1423.89
2418,615,2023-04-10,403.58
2419,616,2023-10-20,1887.7
2420,616,2023-10-13,2409.35
2421,616,2023-08-12,820.12
2422,616,2023-09-29,1777.49
2423,616,2023-09-30,2801.31
2424,616,2023-02-27,1140.59
2425,616,2023-09-20,2087.7
2426,616,2023-03-02,1550.8
2427,616,2023-10-30,2067.99
2428,616,2023-09-19,2441.95
2429,617,2023-11-25,1888.51
2430,617,2023-10-29,1678.2
2431,617,2023-10-17,1851.8
2432,617,2023-11-25,909.75
2433,617,2023-03-07,2303.77
2434,617,2023-07-10,1341.1
2435,617,2023-11-05,2011.29
2436,617,2023-11-30,1297.14
2437,618,2023-05-20,984.67
2438,618,2023-03-01,1610.33
2439,618,2022-12-20,1030.09
2440,618,2023-03-09,1282.17
2441,618,2023-08-15,840.43
2442,619,2023-09-18,751.7
2443,619,2023-05-16,1615.95
2444,620,2023-12-17,113.48
2445,621,2023-05-28,1102.74
2446,621,2022-12-22,1138.64
2447,621,2023-09-26,996.49
2448,621,2023-07-10,1142.3
2449,621,2023-01-07,1720.19
2450,621,2023-02-08,542.89
2451,622,2023-09-16,2753.36
2452,622,2023-11-12,1771.22
2453,622,2023-07-21,2201.29
2454,622,2023-05-08,1385.22
2455,622,2023-05-19,688.67
2456,622,2023-11-02,1457.71
2457,622,2023-10-02,2153.97
2458,622,2023-09-30,2143.07
2459,622,2023-08-26,1488.34
2460,622,2023-03-25,2277.03
2461,622,2023-03-15,1440.28
2462,623,2023-09-16,770.12
2463,623,2023-01-30,1026.22
2464,623,2023-01-09,712.22
2465,623,2023-04-11,595.18
2466,624,2023-10-21,1455.18
2467,624,2023-04-29,1537.19
2468,624,2023-11-16,1489.73
2469,624,2023-10-07,1133.99
2470,624,2023-11-21,2182.43
2471,624,2023-06-07,1050.94
2472,625,2023-09-19,1150.99
2473,625,2023-02-15,995.79
2474,625,2023-07-09,655.78
2475,625,2023-05-25,748.83
2476,625,2023-10-09,335.12
2477,625,2023-06-06,1211.04
2478,625,2023-01-14,963.34
2479,626,2023-05-05,254.98
2480,627,2023-05-01,689.85
2481,627,2023-06-14,1109.04
2482,627,2022-12-30,825.61
2483,627,2023-06-20,798.05
2484,628,2023-07-26,1781.64
2485,628,2023-08-07,1013.07
2486,628,2023-09-10,2356.55
2487,628,2023-07-06,2281.97
2488,628,2023-12-07,2235.71
2489,628,2023-08-17,2809.46
2490,628,2023-03-03,1453.96
2491,628,2023-03-19,1760.83
2492,629,2023-09-09,1166.94
2493,629,2023-05-14,1413.15
2494,630,2023-09-11,2399.16
2495,630,2023-03-26,794.38
2496,630,2023-07-29,886.08
2497,630,2023-11-19,2063.66
2498,630,2023-05-13,1901.65
2499,631,2023-09-18,1080.49
2500,631,2023-03-27,1459.14
2501,631,2023-08-14,681.67
2502,631,2023-08-04,886.97
2503,631,2023-05-10,1267.84
2504,632,2023-02-23,250.73
2505,632,2023-05-10,318.67
2506,632,2023-01-30,597.81
2507,633,2023-09-18,2083.61
2508,633,2023-07-22,1940.17
2509,633,2023-02-27,3638.71
2510,633,2023-06-25,50.0
2511,633,2023-11-25,1529.6
2512,633,2023-11-04,1584.58
2513,633,2023-11-14,1963.76
2514,633,2023-07-18,2831.87
2515,633,2023-10-18,1656.82
2516,633,2023-11-10,2255.74
2517,633,2023-04-13,2541.61
2518,633,2023-08-12,1881.26
2519,634,2023-02-08,962.59
2520,634,2023-09-01,1028.67
2521,634,2023-07-09,579.04
2522,634,2023-10-07,1142.11
2523,635,2023-05-05,1344.09
2524,636,2023-07-14,846.03
2525,636,2023-02-21,956.38
2526,636,2023-09-07,826.18
2527,636,2022-12-23,1064.5
2528,636,2023-07-30,1217.8
2529,636,2023-06-12,1030.68
2530,636,2023-03-20,418.88
2531,636,2023-10-02,669.64
2532,637,2023-07-12,1411.12
2533,637,2023-07-15,1700.34
2534,638,2023-07-25,347.56
2535,638,2023-07-26,530.02
2536,639,2023-08-30,1748.71
2537,639,2023-04-24,1223.25
2538,639,2023-08-02,1337.07
2539,639,2023-07-23,1747.47
2540,639,2023-03-13,2047.15
2541,640,2023-08-21,1019.97
2542,641,2023-02-13,383.35
2543,642,2023-11-28,2094.87
2544,642,2023-10-30,1287.64
2545,643,2023-06-05,1832.26
2546,643,2023-05-20,2587.98
2547,643,2023-08-10,1220.05
2548,643,2023-03-13,1486.22
2549,643,2023-09-21,1069.16
2550,643,2023-08-07,2502.95
2551,643,2023-08-23,2690.83
2552,643,2023-04-21,2190.86
2553,643,2023-11-26,752.64
2554,643,2023-06-23,1418.99
2555,643,2023-05-09,1444.01
2556,643,2023-06-28,1811.39
2557,643,2023-06-16,2288.5
2558,643,2023-09-13,1081.76
2559,644,2023-01-27,1123.77
2560,644,2023-11-09,1099.94
2561,645,2023-05-17,1516.45
2562,645,2023-12-04,2658.04
2563,645,2023-10-26,2480.75
2564,645,2023-04-11,1640.17
2565,645,2023-07-01,1913.0
2566,645,2023-07-25,1737.03
2567,645,2023-09-30,1221.7
2568,645,2023-12-02,2299.06
2569,645,2023-12-10,2275.8
2570,645,2023-03-01,1226.88
2571,645,2023-04-22,2647.93
2572,645,2023-04-27,1323.21
2573,645,2023-07-21,1399.59
2574,646,2023-09-03,419.99
2575,646,2023-02-28,440.62
2576,647,2023-04-09,887.87
2577,647,2023-09-12,702.36
2578,648,2023-04-21,304.68
2579,648,2022-12-09,477.73
2580,649,2023-04-05,588.65
